,minimum,maximum
DM_dmso_e,0.0,0.0
DM_dopa_e,0.0,0.0
DM_doxrbcn_e,0.0,0.0
DM_dtmp_e,0.0,0.0
DM_dump_e,0.0,0.0
DM_duri_e,0.0,0.0
DM_eca4colipa_e,0.0,0.0
DM_enlipa_e,0.0,0.0
DM_enter_e,0.0,1.959890600348839e-06
DM_etha_e,0.0,0.0
DM_ethso3_e,0.0,0.0
DM_etoh_e,0.0,3.3808106479682465e-05
DM_f6p_e,0.0,0.0
DM_fald_e,0.0,0.0
DM_fe2_e,-1000.0,-153.09930773471763
DM_fe3_e,152.85936725022978,999.7600595155172
DM_fe3dcit_e,0.0,0.0
DM_fe3dhbzs_e,0.0,0.0
DM_fe3hox_e,0.0,0.0
DM_fe3hox-un_e,0.0,0.0
DM_fecrm_e,0.0,0.0
DM_fecrm-un_e,0.0,0.0
DM_feenter_e,0.0,1.959891791840189e-06
DM_feoxam_e,0.0,0.0
DM_feoxam-un_e,0.0,0.0
DM_for_e,0.0,362.9574395423289
DM_fru_e,0.0,0.0
DM_frulys_e,0.0,0.0
DM_fruur_e,0.0,0.0
DM_fuc-L_e,0.0,0.0
DM_fum_e,0.0,0.0
DM_fusa_e,0.0,0.0
DM_g1p_e,0.0,0.0
DM_g3pc_e,0.0,0.0
DM_g3pe_e,0.0,0.0
DM_g3pg_e,0.0,0.0
DM_g3pi_e,0.0,0.0
DM_g3ps_e,0.0,0.0
DM_g6p_e,0.0,0.0
DM_gal_e,0.0,0.0
DM_gal-bD_e,0.0,0.0
DM_gal1p_e,0.0,0.0
DM_galct-D_e,0.0,0.0
DM_galctn-D_e,0.0,0.0
DM_galctn-L_e,0.0,0.0
DM_galt_e,0.0,0.0
DM_galur_e,0.0,0.0
DM_gam_e,0.0,0.0
DM_gam6p_e,0.0,0.0
DM_gbbtn_e,0.0,0.0
DM_gdp_e,0.0,0.0
DM_glc_e,-8.16,-8.159987646067291
DM_glcn_e,0.0,1.2353927367314554e-05
DM_glcr_e,0.0,0.0
DM_glcur_e,0.0,0.0
DM_glcur1p_e,0.0,0.0
DM_gln-L_e,0.0,0.0
DM_glu-L_e,0.0,1.6904060657907394e-05
DM_gly_e,0.0,6.761621190776168e-05
DM_glyald_e,0.0,2.2659877945405138e-05
DM_glyb_e,0.0,0.0
DM_glyc_e,0.0,2.2538751105291577e-05
DM_glyc-R_e,0.0,3.3808129073609194e-05
DM_glycogenn1_c,-2.3826692898217297,-2.3826691235221915
DM_bglycogenn1_c,0.0,0.0
DM_glyc2p_e,0.0,0.0
DM_glyc3p_e,0.0,0.0
DM_glyclt_e,0.0,6.797965909621784e-05
DM_gmp_e,0.0,0.0
DM_gsn_e,0.0,0.0
DM_gthox_e,0.0,0.0
DM_gthrd_e,0.0,6.176966169394588e-06
DM_gtp_e,0.0,0.0
DM_gua_e,0.0,1.134824238224752e-05
DM_h_e,153.09930773466402,1000.0
DM_h2_e,0.0,0.0
DM_h2o_e,398.4005082030915,1000.0
DM_h2o2_e,0.0,0.0
DM_h2s_e,0.0,3.380811550846019e-05
DM_hacolipa_e,0.0,0.0
DM_halipa_e,0.0,0.0
DM_hdca_e,0.0,0.0
DM_hdcea_e,0.0,0.0
DM_hg2_e,0.0,0.0
DM_his-L_e,0.0,7.9548505877991e-06
DM_hom-L_e,0.0,2.717864439660822e-05
DM_hxa_e,0.0,1.1269374392774978e-05
DM_hxan_e,0.0,1.1269369807997975e-05
DM_idon-L_e,0.0,1.2293858788703371e-05
DM_ile-L_e,0.0,1.3595928742136942e-05
DM_imp_e,0.0,0.0
DM_indole_e,0.0,6.146931149655921e-06
DM_inost_e,0.0,0.0
DM_ins_e,0.0,6.146929444561522e-06
DM_isetac_e,0.0,0.0
DM_k_e,-2.8694887262188713,-2.869488540194272
DM_kdo2lipid4_e,0.0,7.043358026814772e-07
DM_lac-D_e,0.0,3.398982049865329e-05
DM_lac-L_e,0.0,2.253874496105368e-05
DM_lcts_e,0.0,0.0
DM_leu-L_e,0.0,1.1329940926674276e-05
DM_lipa_e,0.0,5.452921010562495e-07
DM_lipa_cold_e,0.0,5.287673604638735e-07
DM_lipoate_e,0.0,0.0
DM_lys-L_e,0.0,1.3595928310468353e-05
DM_lyx-L_e,0.0,0.0
DM_mal-D_e,0.0,0.0
DM_mal-L_e,0.0,3.3989828358088614e-05
DM_malt_e,0.0,0.0
DM_malthx_e,0.0,0.0
DM_maltpt_e,0.0,0.0
DM_malttr_e,0.0,0.0
DM_maltttr_e,0.0,0.0
DM_man_e,0.0,0.0
DM_man6p_e,0.0,0.0
DM_manglyc_e,0.0,0.0
DM_melib_e,0.0,0.0
DM_meoh_e,3.090622586239724e-05,3.090622586239724e-05
DM_met-D_e,0.0,0.0
DM_met-L_e,0.0,0.0
DM_metsox-R-L_e,0.0,0.0
DM_metsox-S-L_e,0.0,0.0
DM_mg2_e,-0.12753454928905303,-0.12753454102118222
DM_mincyc_e,0.0,0.0
DM_minohp_e,0.0,0.0
DM_mmet_e,0.0,0.0
DM_mn2_e,-0.010168148967914358,-0.010168148308728692
DM_mnl_e,0.0,0.0
DM_mobd_e,-0.002117076608821075,-0.0021170764715742114
DM_mso3_e,0.0,0.0
DM_n2o_e,0.0,0.0
DM_na1_e,0.0,0.0
DM_nac_e,0.0,0.0
DM_nh4_e,-1000.0,-668.8243248871764
DM_ni2_e,-0.004744105976877957,-0.004744105669877976
DM_nmn_e,0.0,0.0
DM_no_e,0.0,0.0
DM_no2_e,506.4696087712211,837.645284126329
DM_no3_e,0.0,0.0
DM_novbcn_e,0.0,0.0
DM_o16a4colipa_e,0.0,0.0
DM_o2_e,-815.465410650869,-183.48998963956743
DM_o2s_e,0.0,0.0
DM_ocdca_e,0.0,0.0
DM_ocdcea_e,0.0,0.0
DM_octa_e,0.0,0.0
DM_orn_e,0.0,1.3595928967720383e-05
DM_orot_e,0.0,0.0
DM_pacald_e,0.0,0.0
DM_peamn_e,0.0,0.0
DM_phe-L_e,0.0,7.155751791110276e-06
DM_pheme_e,0.0,1.6695368239092595e-06
DM_pi_e,-14.320385708900226,-14.320384300226593
DM_pnto-R_e,0.0,0.0
DM_ppa_e,0.0,0.0
DM_ppal_e,0.0,0.0
DM_pppn_e,0.0,0.0
DM_ppt_e,0.0,0.0
DM_pro-L_e,0.0,1.3595928483531305e-05
DM_progly_e,0.0,0.0
DM_psclys_e,0.0,0.0
DM_pser-L_e,0.0,0.0
DM_ptrc_e,0.0,1.3589319974194325e-05
DM_pydam_e,0.0,0.0
DM_pydx_e,0.0,0.0
DM_pydxn_e,0.0,0.0
DM_pyr_e,0.0,3.398982345709234e-05
DM_quin_e,0.0,1.0458405365731949e-05
DM_r5p_e,0.0,0.0
DM_rfamp_e,0.0,0.0
DM_rib-D_e,0.0,0.0
DM_rmn_e,0.0,0.0
DM_sbt-D_e,0.0,0.0
DM_sel_e,0.0,0.0
DM_ser-D_e,0.0,0.0
DM_ser-L_e,0.0,3.380810767339426e-05
DM_skm_e,0.0,0.0
DM_slnt_e,0.0,0.0
DM_so2_e,0.0,0.0
DM_so3_e,0.0,0.0
DM_so4_e,-3.8939555638467933,-3.893921755740079
DM_spmd_e,-6.753688816736674e-09,3.7564566725961646e-06
DM_succ_e,0.0,3.3989834599346125e-05
DM_sucr_e,0.0,0.0
DM_sulfac_e,0.0,0.0
DM_tartr-D_e,0.0,0.0
DM_tartr-L_e,0.0,0.0
DM_taur_e,0.0,0.0
DM_tcynt_e,0.0,0.0
DM_thm_e,0.0,0.0
DM_thr-L_e,0.0,2.2538756468293286e-05
DM_thrp_e,0.0,0.0
DM_thym_e,0.0,1.358932528682105e-05
DM_thymd_e,0.0,6.474253781720701e-06
DM_tma_e,0.0,0.0
DM_tmao_e,0.0,0.0
DM_tre_e,0.0,0.0
DM_trp-L_e,0.0,5.201247939234932e-06
DM_tsul_e,0.0,0.0
DM_ttdca_e,0.0,0.0
DM_ttdcea_e,0.0,0.0
DM_ttrcyc_e,0.0,0.0
DM_tungs_e,0.0,0.0
DM_tym_e,0.0,0.0
DM_tyr-L_e,0.0,7.155752134797161e-06
DM_tyrp_e,0.0,0.0
DM_uacgam_e,0.0,0.0
DM_udpacgal_e,0.0,0.0
DM_udpg_e,0.0,0.0
DM_udpgal_e,0.0,0.0
DM_udpglcur_e,0.0,0.0
DM_ump_e,0.0,0.0
DM_ura_e,0.0,1.942275596888976e-05
DM_urea_e,0.0,4.507747971160825e-05
DM_uri_e,0.0,7.954852105918064e-06
DM_val-L_e,0.0,1.6904050215593713e-05
DM_xan_e,0.0,1.1269369161404086e-05
DM_xmp_e,0.0,0.0
DM_xtsn_e,0.0,6.1469297012554935e-06
DM_xyl-D_e,0.0,0.0
DM_xylu-L_e,0.0,0.0
DM_zn2_e,-0.005006808914292155,-0.005006808589708354
12DGR120tipp,0.0,0.0
12DGR140tipp,0.0,0.0
12DGR141tipp,0.0,0.0
12DGR160tipp,0.0,0.0
12DGR161tipp,0.0,0.0
12DGR180tipp,0.0,0.0
12DGR181tipp,0.0,0.0
12PPDRtex,-2.2648869721975107e-05,0.0
12PPDRtpp,-2.264887040762109e-05,0.0
12PPDStex,-2.265989064897944e-05,0.0
12PPDStpp,-2.2538746513589558e-05,0.0
14GLUCANabcpp,0.0,0.0
14GLUCANtexi,0.0,0.0
23CAMPtex,0.0,0.0
23CCMPtex,0.0,0.0
23CGMPtex,0.0,0.0
23CUMPtex,0.0,0.0
23DAPPAt2pp,0.0,0.0
23DAPPAtex,0.0,0.0
23PDE2pp,0.0,0.0
23PDE4pp,0.0,0.0
23PDE7pp,0.0,0.0
23PDE9pp,0.0,0.0
26DAHtex,0.0,0.0
2AGPA120tipp,0.0,0.0
2AGPA140tipp,0.0,0.0
2AGPA141tipp,0.0,0.0
2AGPA160tipp,0.0,0.0
2AGPA161tipp,0.0,0.0
2AGPA180tipp,0.0,0.0
2AGPA181tipp,0.0,0.0
2AGPE120tipp,0.0,0.0
2AGPE140tipp,0.0,0.0
2AGPE141tipp,0.0,0.0
2AGPE160tipp,0.0,0.0
2AGPE161tipp,0.0,0.0
2AGPE180tipp,0.0,0.0
2AGPE181tipp,0.0,0.0
2AGPEAT120,0.0,0.0
2AGPEAT140,0.0,0.0
2AGPEAT141,0.0,0.0
2AGPEAT160,0.0,0.0
2AGPEAT161,0.0,0.0
2AGPEAT180,0.0,0.0
2AGPEAT181,0.0,0.0
2AGPG120tipp,0.0,0.0
2AGPG140tipp,0.0,0.0
2AGPG141tipp,0.0,0.0
2AGPG160tipp,0.0,0.0
2AGPG161tipp,0.0,0.0
2AGPG180tipp,0.0,0.0
2AGPG181tipp,0.0,0.0
2AGPGAT120,0.0,0.0
2AGPGAT140,0.0,0.0
2AGPGAT141,0.0,0.0
2AGPGAT160,0.0,0.0
2AGPGAT161,0.0,0.0
2AGPGAT180,0.0,0.0
2AGPGAT181,0.0,0.0
2MAHMP,0.0,0.00013523244456337125
34dhpactex,0.0,0.0
3AMACHYD,0.0,0.0
3AMPtex,0.0,0.0
3CMPtex,0.0,0.0
3GMPtex,0.0,0.0
3HAD100,0.0,6.79466094490877e-05
3HAD120,0.0,0.00013595927508813777
3HAD121,0.0,4.507747833937259e-05
3HAD140,0.0,0.00013595933535826
3HAD141,0.0,4.507747833937259e-05
3HAD160,0.0,0.0001352324501251445
3HAD161,2.2093933682251916,2.2093938944214626
3HAD180,0.0,0.0
3HAD181,0.7514230693924641,0.7514231181093693
3HAD40,0.0,7.598372092054294e-05
3HAD60,0.0,7.598372092054294e-05
3HAD80,0.0,7.598372092054294e-05
3HPPtex,0.0,0.0
3HPPtpp,0.0,0.0
3KGK,0.0,0.0
3NTD2pp,0.0,0.0
3NTD4pp,0.0,0.0
3NTD7pp,0.0,0.0
3NTD9pp,0.0,0.0
3OAS100,0.0,6.794661236408928e-05
3OAS120,0.0,0.0001359592725116432
3OAS121,0.0,4.507747833937259e-05
3OAS140,0.5038332940080181,0.5039685264616391
3OAS141,0.0,4.5077484016757076e-05
3OAS160,0.0,0.0001352324501251445
3OAS161,2.2093933682251916,2.2093938944214626
3OAS180,0.0,0.0
3OAS181,0.7514230693924641,0.7514231181093693
3OAS60,0.0,7.598372092054294e-05
3OAS80,0.0,7.598372092054294e-05
3OXCOAT,0.0,0.0
3PEPTabcpp,0.0,1.1269373879255196e-05
3PEPTtex,-3.863786253666124e-06,0.0
3UMPtex,0.0,0.0
42A12BOOXpp,0.0,0.0
4HOXPACDtex,0.0,0.0
4HTHRS,0.0,0.0
4PCP,0.0,1.1269370735089712e-05
4PCPpp,0.0,1.1269370751632035e-05
4PEPTabcpp,0.0,1.1269370735089712e-05
4PEPTtex,-3.4675001743256217e-06,0.0
5DGLCNt2rpp,-1.229385795459786e-05,0.0
5DGLCNtex,-1.2293858088955032e-05,0.0
5DOAN,0.003569669087106882,0.003580127494231042
5MTRtex,-0.10421955006384609,-0.1042157936079775
5MTRtpp,0.1042157936079775,0.10421957025496792
A5PISO,0.3778749705060136,0.3778763791773147
AACPS1,0.12582308787840812,0.12609355595366667
AACPS2,2.2093482907390944,2.209460984437939
AACPS3,1.87435827231063,1.8745611210009798
AACPS4,0.0,6.761623162339359e-05
AACPS5,0.0,6.761622969531089e-05
AACPS6,0.0,6.797963576066213e-05
AACPS7,0.62965638504037,0.6299268500226844
AACPS8,0.0,0.00013523250139968468
AACPS9,0.0,0.0001139755972410228
AACTOOR,0.0,6.761625274975813e-05
AADDGT,0.0,0.0
AAMYL,0.0,0.0
AAMYLpp,0.0,0.0
AB6PGH,0.0,0.0
ABTA,0.0,3.3808111112032524e-05
ABUTt2pp,0.0,1000.0
ABUTtex,-1.6904055769373372e-05,0.0
ACACCT,0.0,0.0
ACACT1r,4.839606947368032,4.8396944427275725
ACACT2r,4.839607189638255,4.8396944427275725
ACACT3r,4.839607189643712,4.839686462693731
ACACT4r,4.839569197770293,4.83964008576996
ACACT5r,4.839501581532037,4.839640085770626
ACACT6r,4.209709964020819,4.209846248900074
ACACT7r,1.8743575454731443,1.8744936263090337
ACACT8r,0.0,0.0
ACACt2pp,0.0,0.0
ACACtex,0.0,0.0
ACALDtex,-3.398982027130737e-05,0.0
ACALDtpp,-3.3989823009505926e-05,0.0
ACANTHAT,0.0,0.0
ACBIPGT,0.0,0.0
ACCOAC,3.465221496803224,3.4655086967053927
ACCOAL,0.0,1000.0
ACGAL1PPpp,0.0,0.0
ACGAL1Ptex,0.0,0.0
ACGALtex,0.0,0.0
ACGAM1PPpp,0.0,0.0
ACGAM1Ptex,0.0,0.0
ACGAMK,0.0,1.1269369655064754e-05
ACGAMT,0.0,0.0
ACGAptspp,0.0,0.0
ACGAtex,0.0,0.0
ACGK,8.37917233090866,8.37923994714879
ACGS,8.37917233090866,8.37923994714879
ACHBS,4.362506499154961,4.362520088476335
ACKr,-987.5388840427372,-987.5386135778477
ACLS,13.128006653344556,13.128023648256754
ACM6PH,0.0,1.1269371900379799e-05
ACMAMUT,0.0,0.0
ACMANAptspp,0.0,0.0
ACMANAtex,0.0,0.0
ACMUMptspp,0.0,0.0
ACMUMtex,0.0,0.0
ACNAMt2pp,0.0,0.0
ACNAMtex,0.0,0.0
ACNML,0.0,0.0
ACOAD1f,-4.839694442731154,-4.839606947372771
ACOAD2f,-4.839694442731154,-4.839607189632825
ACOAD3f,-4.8396864451102255,-4.839607185364269
ACOAD4f,-4.839640085771277,-4.839569197775394
ACOAD5f,-4.839640085772576,-4.839501581540077
ACOAD6f,-2.000452373574736,-2.0003165957966185
ACOAD7f,-1.874493626294761,-1.8743582722807757
ACOAD8f,0.0,0.0
ACOATA,-0.0001352324853680642,7.598370713548518e-05
ACODA,5.059874579513196,5.059897118262815
ACOLIPAabctex,0.0,0.0
ACONIs,0.0,0.0
ACONMT,0.0,0.0
ACONTa,16.815243023631282,16.815310639845098
ACONTb,16.815243023631282,16.81531063987718
ACOTA,-5.05989711826134,-5.059874579513196
ACPPAT120,0.0,6.761624109685727e-05
ACPPAT140,0.0,6.761624630469143e-05
ACPPAT141,0.0,6.76162491415333e-05
ACPPAT160,0.0,0.937314368617986
ACPPAT161,0.0,0.7290527656337711
ACPPAT180,0.0,6.797963730253986e-05
ACPPAT181,0.0,0.3757791509363803
ACPS1,0.0,0.0
ACS,0.0,0.0001352324380832215
ACSERtex,-1.6904060942124488e-05,0.0
ACSERtpp,0.0,1.6904062085654203e-05
ACt2rpp,-1000.0,0.0
ACt4pp,0.0,1000.0
ACtex,-4.507749527386806e-05,0.0
ADA,0.0,0.0001352324631644919
ADCL,0.013784176734629394,0.013784177628236447
ADCS,0.013784176734629394,0.013784177628236447
ADD,0.0,0.00013523241990032187
ADEt2rpp,-1.0458410174024602e-05,0.0
ADEtex,-1.0402499569128754e-05,0.0
ADK1,0.0,47.87037123664403
ADK3,-11.972820803698372,35.89768566536388
ADK4,-0.00013523249043601027,0.0
ADMDC,0.1042157936079775,0.10421955006540262
ADNCYC,0.0,6.761624428586188e-05
ADNK1,0.12835740153404082,0.5119423327745283
ADNUC,0.0,0.00013523248753713468
ADNt2pp,0.0,1000.0
ADNt2rpp,-1000.0,0.0
ADNtex,-5.879671057140712e-06,0.0
ADOCBIK,0.0,0.0
ADOCBLS,0.0,0.0
ADOCBLabcpp,0.0,0.0
ADOCBLtonex,0.0,0.0
ADPRDP,0.0,1.9318924803002346e-05
ADPT,0.0,0.00013523251205990738
ADSK,3.830162211786295,3.8301960199002067
ADSL1r,4.48699677692886,4.487132009404296
ADSL2r,6.719971595486504,6.719985118729798
ADSS,4.48699677692886,4.487132009368849
AGDC,0.0,2.253874670710143e-05
AGM3PA,0.0,0.0
AGM3PApp,0.0,1.1269372226174745e-05
AGM3PH,0.0,0.0
AGM3Pt2pp,0.0,0.0
AGM4PA,0.0,0.0
AGM4PApp,0.0,1.1269377190481489e-05
AGM4PCP,0.0,0.0
AGM4PCPpp,0.0,1.1269377626299537e-05
AGM4PH,0.0,0.0
AGM4Pt2pp,0.0,0.0
AGMH,0.0,1.1269372195366056e-05
AGMHE,0.5038332940080181,0.5038346599924702
AGMT,0.0,4.507747971160825e-05
AGMt2pp,0.0,1.1269374281919209e-05
AGMtex,-1.0453322932341136e-05,0.0
AGPAT120,0.0,0.0
AGPAT140,0.0,0.0
AGPAT141,0.0,0.0
AGPAT160,0.9372467523901277,0.9372468131545129
AGPAT161,0.7289851494163637,0.7289851966785541
AGPAT180,0.0,0.0
AGPAT181,0.37571153469623203,0.37571155905468445
AGt3,0.0,0.0
AHCYSNS,0.020707171327806154,0.020717573826728966
AICART,8.142523359481117,8.142536882725528
AIRC2,6.719971595486503,6.719985118729798
AIRC3,-6.719985118730035,-6.719971595486676
AKGt2rpp,-1.6904060998967907e-05,0.0
AKGtex,-1.6904060998967907e-05,0.0
ALAALAD,0.0,0.00013523243150093123
ALAALAabcpp,0.009332229262700942,0.05092364179403097
ALAALAr,0.375232488195365,0.41693659445185105
ALAALAtex,-1.6904057284092278e-05,0.0
ALAGLUE,0.0,0.0
ALAR,0.3752324881950884,860.7325400622174
ALATA_D2,0.0,305.7498891173954
ALATA_L,-1000.0,985.1583822006019
ALATA_L2,0.0,305.74988889375413
ALATRS,0.0,0.0
ALAabcpp,0.0,0.00013523250463265413
ALAt2pp,0.0,1000.0
ALAt2rpp,-1000.0,0.0
ALAt4pp,0.0,1000.0
ALAtex,-3.398982376878745e-05,0.0
ALLK,0.0,0.0
ALLPI,0.0,0.0
ALLTAMH,0.0,1.3523247321245436e-05
ALLTN,0.0,1.3523244617785757e-05
ALLTNt2rpp,-1.1269369559196996e-05,0.0
ALLTNtex,-1.1269370250014768e-05,0.0
ALLULPE,0.0,0.0
ALLabcpp,0.0,0.0
ALLtex,0.0,0.0
ALPATE160pp,0.0,0.0
ALPATG160pp,0.0,0.0
ALTRH,0.0,0.0
AM3PA,0.0,0.0
AM4PA,0.0,0.0
AM4PCP,0.0,0.0
AMALT1,0.0,0.0
AMALT2,0.0,0.0
AMALT3,0.0,0.0
AMALT4,0.0,0.0
AMANAPEr,0.0,0.0
AMANK,0.0,0.0
AMAOTr,3.090622586239724e-05,3.090622586239724e-05
AMMQLT8,0.0034460441836572926,0.0034460444070479436
AMPN,0.0,0.00013523244733848472
AMPTASECG,0.0,3.3808116689904456e-05
AMPTASEPG,0.0,0.0
AMPtex,0.0,0.0
ANHGMtex,-2.9556374449464518e-06,0.0
ANHMK,0.0,1.1269371341493528e-05
ANPRT,0.8535372396415823,0.8535433865704274
ANS,0.8535372396415823,0.8535433865726043
AOBUTDs,0.0,6.761624612644717e-05
AOXSr2,3.090622586239724e-05,3.090622586239724e-05
AP4AH,0.0,6.76162472403874e-05
AP4AS,0.0,6.76162472403874e-05
AP5AH,0.0,0.0
APCS,0.0,0.0
APG3PAT120,0.0,0.0
APG3PAT140,0.0,0.0
APG3PAT141,0.0,0.0
APG3PAT160,0.0,0.9372468131502149
APG3PAT161,0.0,0.728985196675367
APG3PAT180,0.0,0.0
APG3PAT181,0.0,0.37571155905304054
APH120,0.0,6.761624551643308e-05
APH140,0.0,6.76162448409734e-05
APH141,0.0,6.761624731543847e-05
APH160,0.0,6.761623957518559e-05
APH161,0.0,6.761623019002627e-05
APH180,0.0,6.761623019002627e-05
APH181,0.0,6.761624646145492e-05
ARAI,0.0,0.0
ARBTNR1,0.0,6.761624825912804e-05
ARBTNR2,0.0,6.761624183582171e-05
ARBTNR3,0.0,6.761623399142991e-05
ARBTNabcpp,0.0,0.00013523248367164342
ARBTNexs,0.0,0.00013595926807141723
ARBTNtex,0.0,0.00013595927220677595
ARBTNtonex,0.0,0.00013595927220677595
ARBTNtpp,0.0,0.00013595927220677595
ARBTptspp,0.0,0.0
ARBTtex,0.0,0.0
ARBabcpp,0.0,0.0001352324977688113
ARBt2rpp,-0.00013523243043422895,1000.0
ARBt3ipp,0.0,1000.0
ARBtex,0.0,0.0
ARGAGMt7pp,-4.507749079341039e-05,1.045840818639232e-05
ARGDC,0.0,4.50775068401299e-05
ARGDCpp,0.0,4.507749231319469e-05
ARGORNt7pp,0.0,1000.0
ARGSL,4.44153371868515,4.44157879616333
ARGSS,4.44153371868515,4.441578796170613
ARGTRS,0.0,0.0
ARGabcpp,0.0,0.00013523242614610343
ARGt3pp,0.0,1000.0
ARGtex,-1.0402781969870434e-05,0.0
ASCBPL,0.0,0.0
ASCBptspp,0.0,0.0
ASCBtex,0.0,0.0
ASNN,0.0,6.761624688778056e-05
ASNNpp,0.0,6.761624033480018e-05
ASNS1,0.0,0.00013523246312496795
ASNS2,3.619477654875185,3.6196811643356295
ASNTRS,0.0,0.0
ASNabcpp,0.0,0.0001352325170955737
ASNt2rpp,-0.00013523248985140846,0.0
ASNtex,-2.2659882816411514e-05,0.0
ASO3t8pp,0.0,0.0
ASO3tex,0.0,0.0
ASP1DC,0.008900993048314376,0.008900993625403485
ASPCT,4.950002946572109,4.950022369330502
ASPK,52.06242598380514,431.25776920677157
ASPO3,0.0,0.03521764665330805
ASPO4,0.0,0.03521764665330795
ASPO5,0.0,0.03521764665330795
ASPO6,0.0,0.03521764665330773
ASPT,0.0,860.3573075740164
ASPTA,-940.3018555208425,-79.94427675510465
ASPTRS,0.0,0.0
