,minimum,maximum
DM_cbi_e,0.0,0.0
DM_cbl1_e,-0.0001616270569541254,-0.0001616270569541254
DM_cd2_e,0.0,0.0
DM_cgly_e,0.0,7.263552747807298e-06
DM_chol_e,0.0,0.0
DM_chtbs_e,0.0,0.0
DM_cit_e,0.0,1.3442993455292651e-05
DM_cl_e,-0.003589135363393852,-0.003589135363393852
DM_cm_e,0.0,0.0
DM_cmp_e,0.0,0.0
DM_co2_e,19.32012934577274,19.320279459194776
DM_cobalt2_e,-1.7394864210309414e-05,-1.7394840210309462e-05
DM_colipa_e,0.0,2.8895738586349334e-07
DM_colipap_e,0.0,0.0
DM_cpgn_e,0.0,0.0
DM_cpgn-un_e,0.0,0.0
DM_crn_e,0.0,0.0
DM_crn-D_e,0.0,0.0
DM_csn_e,0.0,0.0
DM_cu_e,0.0,0.0
DM_cu2_e,-0.0004885057699061891,-0.0004885050959061907
DM_cyan_e,0.0,0.0
DM_cynt_e,0.0,0.0
DM_cys-D_e,0.0,0.0
DM_cys-L_e,0.0,1.0352650114037187e-05
DM_cytd_e,0.0,6.936619727504478e-06
DM_dad-2_e,0.0,0.0
DM_damp_e,0.0,0.0
DM_dca_e,0.0,0.0
DM_dcmp_e,0.0,0.0
DM_dcyt_e,0.0,0.0
DM_ddca_e,0.0,0.0
DM_dgmp_e,0.0,0.0
DM_dgsn_e,0.0,0.0
DM_dha_e,0.0,2.1444774713330617e-05
DM_dimp_e,0.0,0.0
DM_din_e,0.0,0.0
DM_dms_e,0.0,0.0
DM_dmso_e,0.0,0.0
DM_dopa_e,0.0,0.0
DM_doxrbcn_e,0.0,0.0
DM_dtmp_e,0.0,0.0
DM_dump_e,0.0,0.0
DM_duri_e,0.0,0.0
DM_eca4colipa_e,0.0,0.0
DM_enlipa_e,0.0,0.0
DM_enter_e,0.0,1.8822680745143351e-06
DM_etha_e,0.0,0.0
DM_ethso3_e,0.0,0.0
DM_etoh_e,0.0,2.1444774743528683e-05
DM_f6p_e,0.0,0.0
DM_fald_e,0.0,0.0
DM_fe2_e,-1000.0,-0.010653283035704241
DM_fe3_e,-0.0006004537953572178,999.988746263169
DM_fe3dcit_e,0.0,0.0
DM_fe3dhbzs_e,0.0,0.0
DM_fe3hox_e,0.0,0.0
DM_fe3hox-un_e,0.0,0.0
DM_fecrm_e,0.0,0.0
DM_fecrm-un_e,0.0,0.0
DM_feenter_e,0.0,1.8822680771973831e-06
DM_feoxam_e,0.0,0.0
DM_feoxam-un_e,0.0,0.0
DM_for_e,0.0,0.0001501134243813069
DM_fru_e,0.0,0.0
DM_frulys_e,0.0,0.0
DM_fruur_e,0.0,0.0
DM_fuc-L_e,0.0,0.0
DM_fum_e,0.0,0.0
DM_fusa_e,0.0,0.0
DM_g1p_e,0.0,0.0
DM_g3pc_e,0.0,0.0
DM_g3pe_e,0.0,0.0
DM_g3pg_e,0.0,0.0
DM_g3pi_e,0.0,0.0
DM_g3ps_e,0.0,0.0
DM_g6p_e,0.0,0.0
DM_gal_e,0.0,0.0
DM_gal-bD_e,0.0,0.0
DM_gal1p_e,0.0,0.0
DM_galct-D_e,0.0,0.0
DM_galctn-D_e,0.0,0.0
DM_galctn-L_e,0.0,0.0
DM_galt_e,0.0,0.0
DM_galur_e,0.0,0.0
DM_gam_e,0.0,0.0
DM_gam6p_e,0.0,0.0
DM_gbbtn_e,0.0,0.0
DM_gdp_e,0.0,0.0
DM_glc_e,-8.16,-8.15998872991989
DM_glcn_e,0.0,1.1851059438683365e-05
DM_glcr_e,0.0,0.0
DM_glcur_e,0.0,0.0
DM_glcur1p_e,0.0,0.0
DM_gln-L_e,0.0,0.0
DM_glu-L_e,0.0,1.407313339463201e-05
DM_gly_e,0.0,3.916002445469857e-05
DM_glyald_e,0.0,0.0
DM_glyb_e,0.0,0.0
DM_glyc_e,0.0,2.0015123056938734e-05
DM_glyc-R_e,0.0,0.0005135055517834775
DM_glycogenn1_c,-0.1117525805180398,-0.11175242614535819
DM_bglycogenn1_c,0.0,0.0
DM_glyc2p_e,0.0,0.0
DM_glyc3p_e,0.0,0.0
DM_glyclt_e,0.0,4.2889550617248575e-05
DM_gmp_e,0.0,0.0
DM_gsn_e,0.0,0.0
DM_gthox_e,0.0,0.0
DM_gthrd_e,0.0,4.790853931465808e-06
DM_gtp_e,0.0,0.0
DM_gua_e,0.0,1.0722387367656516e-05
DM_h_e,-993.3910685732824,6.598407537013982
DM_h2_e,0.0,0.0
DM_h2o_e,38.0099689405442,538.0047023443477
DM_h2o2_e,0.0,0.0
DM_h2s_e,0.0,2.0946059015425345e-05
DM_hacolipa_e,0.0,0.0
DM_halipa_e,0.0,0.0
DM_hdca_e,0.0,0.0
DM_hdcea_e,0.0,0.0
DM_hg2_e,0.0,0.0
DM_his-L_e,0.0,9.107135461552951e-06
DM_hom-L_e,0.0,1.4527105057282608e-05
DM_hxa_e,0.0,8.04179073976563e-06
DM_hxan_e,0.0,1.0983909044304241e-05
DM_idon-L_e,0.0,1.1851059753098525e-05
DM_ile-L_e,0.0,8.42622807209481e-06
DM_imp_e,0.0,0.0
DM_indole_e,0.0,6.01070935329906e-06
DM_inost_e,0.0,0.0
DM_ins_e,0.0,5.964771792044132e-06
DM_isetac_e,0.0,0.0
DM_k_e,-0.13458551396718146,-0.1345853282771818
DM_kdo2lipid4_e,0.0,5.684780763088454e-07
DM_lac-D_e,0.0,2.1444774718659687e-05
DM_lac-L_e,0.0,2.144477469379069e-05
DM_lcts_e,0.0,0.0
DM_leu-L_e,0.0,8.577908365892117e-06
DM_lipa_e,0.0,4.252859572562162e-07
DM_lipa_cold_e,0.0,4.096349242605629e-07
DM_lipoate_e,0.0,0.0
DM_lys-L_e,0.0,8.339634351955949e-06
DM_lyx-L_e,0.0,0.0
DM_mal-D_e,0.0,0.0
DM_mal-L_e,0.0,2.001512309135478e-05
DM_malt_e,0.0,0.0
DM_malthx_e,0.0,0.0
DM_maltpt_e,0.0,0.0
DM_malttr_e,0.0,0.0
DM_maltttr_e,0.0,0.0
DM_man_e,0.0,0.0
DM_man6p_e,0.0,0.0
DM_manglyc_e,0.0,0.0
DM_melib_e,0.0,0.0
DM_meoh_e,1.4495700175257883e-06,1.4495700175257883e-06
DM_met-D_e,0.0,0.0
DM_met-L_e,0.0,0.0
DM_metsox-R-L_e,0.0,0.0
DM_metsox-S-L_e,0.0,0.0
DM_mg2_e,-0.00598165893032015,-0.005981650677320166
DM_mincyc_e,0.0,0.0
DM_minohp_e,0.0,0.0
DM_mmet_e,0.0,0.0
DM_mn2_e,-0.00047690919376598305,-0.0004769085357659843
DM_mnl_e,0.0,0.0
DM_mobd_e,-9.929568320051625e-05,-9.929554620051653e-05
DM_mso3_e,0.0,0.0
DM_n2o_e,0.0,0.0
DM_na1_e,0.0,0.0
DM_nac_e,0.0,0.0
DM_nh4_e,-7.614913607782565,-7.614793517072763
DM_ni2_e,-0.0002225093046902078,-0.0002225089976902085
DM_nmn_e,0.0,0.0
DM_no_e,0.0,0.0
DM_no2_e,0.0,0.0
DM_no3_e,0.0,0.0
DM_novbcn_e,0.0,0.0
DM_o16a4colipa_e,0.0,0.0
DM_o2_e,-267.84276988557576,-17.845433206342854
DM_o2s_e,0.0,0.0
DM_ocdca_e,0.0,0.0
DM_ocdcea_e,0.0,0.0
DM_octa_e,0.0,0.0
DM_orn_e,0.0,1.035264988974438e-05
DM_orot_e,0.0,0.0
DM_pacald_e,0.0,0.0
DM_peamn_e,0.0,0.0
DM_phe-L_e,0.0,5.931621114757535e-06
DM_pheme_e,0.0,1.4433982681920864e-06
DM_pi_e,-0.6716586986643307,-0.6716575428337572
DM_pnto-R_e,0.0,0.0
DM_ppa_e,0.0,0.0
DM_ppal_e,0.0,0.0
DM_pppn_e,0.0,0.0
DM_ppt_e,0.0,0.0
DM_pro-L_e,0.0,1.1559056557197689e-05
DM_progly_e,0.0,0.0
DM_psclys_e,0.0,0.0
DM_pser-L_e,0.0,0.0
DM_ptrc_e,0.0,1.048558949057199e-05
DM_pydam_e,0.0,0.0
DM_pydx_e,0.0,0.0
DM_pydxn_e,0.0,0.0
DM_pyr_e,0.0,2.5733730291577217e-05
DM_quin_e,0.0,8.753460271238023e-06
DM_r5p_e,0.0,0.0
DM_rfamp_e,0.0,0.0
DM_rib-D_e,0.0,0.0
DM_rmn_e,0.0,0.0
DM_sbt-D_e,0.0,0.0
DM_sel_e,0.0,0.0
DM_ser-D_e,0.0,0.0
DM_ser-L_e,0.0,2.3120616694322083e-05
DM_skm_e,0.0,0.0
DM_slnt_e,0.0,0.0
DM_so2_e,0.0,0.0
DM_so3_e,0.0,0.0
DM_so4_e,-0.18265444692038774,-0.1826335008613723
DM_spmd_e,0.0,2.953050036304944e-06
DM_succ_e,0.0,1.8764177923458192e-05
DM_sucr_e,0.0,0.0
DM_sulfac_e,0.0,0.0
DM_tartr-D_e,0.0,0.0
DM_tartr-L_e,0.0,0.0
DM_taur_e,0.0,0.0
DM_tcynt_e,0.0,0.0
DM_thm_e,0.0,0.0
DM_thr-L_e,0.0,1.552897525430863e-05
DM_thrp_e,0.0,0.0
DM_thym_e,0.0,1.1258507035732945e-05
DM_thymd_e,0.0,5.67048070768128e-06
DM_tma_e,0.0,0.0
DM_tmao_e,0.0,0.0
DM_tre_e,0.0,0.0
DM_trp-L_e,0.0,4.8423683589246536e-06
DM_tsul_e,0.0,0.0
DM_ttdca_e,0.0,0.0
DM_ttdcea_e,0.0,0.0
DM_ttrcyc_e,0.0,0.0
DM_tungs_e,0.0,0.0
DM_tym_e,0.0,0.0
DM_tyr-L_e,0.0,6.217975087541294e-06
DM_tyrp_e,0.0,0.0
DM_uacgam_e,0.0,0.0
DM_udpacgal_e,0.0,0.0
DM_udpg_e,0.0,0.0
DM_udpgal_e,0.0,0.0
DM_udpglcur_e,0.0,0.0
DM_ump_e,0.0,0.0
DM_ura_e,0.0,1.7660402295421873e-05
DM_urea_e,0.0,6.0045367562679836e-05
DM_uri_e,0.0,7.4436410139044895e-06
DM_val-L_e,0.0,1.0722387626227459e-05
DM_xan_e,0.0,1.200907385939809e-05
DM_xmp_e,0.0,0.0
DM_xtsn_e,0.0,6.254726147292278e-06
DM_xyl-D_e,0.0,0.0
DM_xylu-L_e,0.0,0.0
DM_zn2_e,-0.00023483066683917698,-0.00023483034283917773
12DGR120tipp,0.0,0.0
12DGR140tipp,0.0,0.0
12DGR141tipp,0.0,0.0
12DGR160tipp,0.0,0.0
12DGR161tipp,0.0,0.0
12DGR180tipp,0.0,0.0
12DGR181tipp,0.0,0.0
12PPDRtex,-1.6102870448915972e-05,0.0
12PPDRtpp,-1.6102870448915972e-05,0.0
12PPDStex,-1.610287048103842e-05,0.0
12PPDStpp,-1.610287048103842e-05,0.0
14GLUCANabcpp,0.0,0.0
14GLUCANtexi,0.0,0.0
23CAMPtex,0.0,0.0
23CCMPtex,0.0,0.0
23CGMPtex,0.0,0.0
23CUMPtex,0.0,0.0
23DAPPAt2pp,0.0,0.0
23DAPPAtex,0.0,0.0
23PDE2pp,0.0,0.0
23PDE4pp,0.0,0.0
23PDE7pp,0.0,0.0
23PDE9pp,0.0,0.0
26DAHtex,0.0,0.0
2AGPA120tipp,0.0,0.0
2AGPA140tipp,0.0,0.0
2AGPA141tipp,0.0,0.0
2AGPA160tipp,0.0,0.0
2AGPA161tipp,0.0,0.0
2AGPA180tipp,0.0,0.0
2AGPA181tipp,0.0,0.0
2AGPE120tipp,0.0,0.0
2AGPE140tipp,0.0,0.0
2AGPE141tipp,0.0,0.0
2AGPE160tipp,0.0,0.0
2AGPE161tipp,0.0,0.0
2AGPE180tipp,0.0,0.0
2AGPE181tipp,0.0,0.0
2AGPEAT120,0.0,0.0
2AGPEAT140,0.0,0.0
2AGPEAT141,0.0,0.0
2AGPEAT160,0.0,0.0
2AGPEAT161,0.0,0.0
2AGPEAT180,0.0,0.0
2AGPEAT181,0.0,0.0
2AGPG120tipp,0.0,0.0
2AGPG140tipp,0.0,0.0
2AGPG141tipp,0.0,0.0
2AGPG160tipp,0.0,0.0
2AGPG161tipp,0.0,0.0
2AGPG180tipp,0.0,0.0
2AGPG181tipp,0.0,0.0
2AGPGAT120,0.0,0.0
2AGPGAT140,0.0,0.0
2AGPGAT141,0.0,0.0
2AGPGAT160,0.0,0.0
2AGPGAT161,0.0,0.0
2AGPGAT180,0.0,0.0
2AGPGAT181,0.0,0.0
2MAHMP,0.0,0.00022517013457701296
34dhpactex,0.0,0.0
3AMACHYD,0.0,1.2685641733206632e-05
3AMPtex,0.0,0.0
3CMPtex,0.0,0.0
3GMPtex,0.0,0.0
3HAD100,0.0,0.00011270164231014235
3HAD120,0.0,0.0002251701406983525
3HAD121,0.0,7.505670692372253e-05
3HAD140,0.0,0.00022544020846382296
3HAD141,0.0,7.514672439513e-05
3HAD160,0.0,0.00022516990985366192
3HAD161,0.06838201600676154,0.0685106846660444
3HAD180,0.0,0.0
3HAD181,0.0,0.000128668520016903
3HAD40,0.0,7.658343939670464e-05
3HAD60,0.0,7.658343939670464e-05
3HAD80,0.0,7.658343939670464e-05
3HPPtex,-1.2685641733206632e-05,0.0
3HPPtpp,0.0,1.2685641436693817e-05
3KGK,0.0,0.0
3NTD2pp,0.0,0.0
3NTD4pp,0.0,0.0
3NTD7pp,0.0,0.0
3NTD9pp,0.0,0.0
3OAS100,0.0,0.00011270164231014235
3OAS120,0.0,0.0002251701406983525
3OAS121,0.0,7.505670692372253e-05
3OAS140,0.023630890425010875,0.023856060603701948
3OAS141,0.0,7.505670692372253e-05
3OAS160,0.0,0.00022516990985366192
3OAS161,0.06838201600676154,0.0685106846660444
3OAS180,0.0,0.0
3OAS181,0.0,0.000128668520016903
3OAS60,0.0,7.658343939670464e-05
3OAS80,0.0,7.658343939670464e-05
3OXCOAT,0.0,0.0
3PEPTabcpp,0.0,1.6994039348763174e-05
3PEPTtex,-3.3113255895264593e-06,0.0
3UMPtex,0.0,0.0
42A12BOOXpp,0.0,0.0
4HOXPACDtex,0.0,0.0
4HTHRS,0.0,0.0
4PCP,0.0,1.6993971994370277e-05
4PCPpp,0.0,1.6699272633355355e-05
4PEPTabcpp,0.0,1.699397241697667e-05
4PEPTtex,-2.8531848339091725e-06,0.0
5DGLCNt2rpp,-1.3053340809254799e-05,0.0
5DGLCNtex,-1.3053341131552543e-05,0.0
5DOAN,0.00016742533702422858,0.00017840924578342842
5MTRtex,-0.004890903149136844,-0.00488795009914611
5MTRtpp,0.00488795009914611,0.004890903149136844
A5PISO,0.017723167818871843,0.017724304775247373
AACPS1,0.00568255139331697,0.00613289274768293
AACPS2,0.06830695929326056,0.06851068465833406
AACPS3,0.08769270099226892,0.08803045620025021
AACPS4,0.0,0.00011258506729353024
AACPS5,0.035114594917355364,0.03534347145405903
AACPS6,0.0,0.00011258507486636149
AACPS7,0.029313442903887932,0.029763783166242078
AACPS8,0.0,0.00022517013481505865
AACPS9,0.0,0.00011475942231657654
AACTOOR,0.0,0.000180136112416851
AADDGT,0.0,0.0
AAMYL,0.0,0.0
AAMYLpp,0.0,0.0
AB6PGH,0.0,0.0
ABTA,0.0,0.0002251701343020869
ABUTt2pp,0.0,1000.0
ABUTtex,-1.4296516464007425e-05,0.0
ACACCT,0.0,0.0
ACACT1r,0.2269152866848779,0.22699983475986155
ACACT2r,0.2269152866848779,0.22699983475986155
ACACT3r,0.22691528668491884,0.22699434512151948
ACACT4r,0.22687703354321714,0.22699217032975622
ACACT5r,0.22676421700606847,0.22699217032975622
ACACT6r,0.19722560396499228,0.1974518240104831
ACACT7r,0.122936096828313,0.12316126696906109
ACACT8r,-0.035243444462103146,-0.03511457282785539
ACACt2pp,0.0,0.0
ACACtex,0.0,0.0
ACALDtex,-2.5733729726251653e-05,0.0
ACALDtpp,-2.5733729726251653e-05,0.0
ACANTHAT,0.0,0.0
ACBIPGT,0.0,0.0
ACCOAC,0.09203972347709664,0.09241790618516997
ACCOAL,0.0,1000.0
ACGAL1PPpp,0.0,0.0
ACGAL1Ptex,0.0,0.0
ACGALtex,0.0,0.0
ACGAM1PPpp,0.0,0.0
ACGAM1Ptex,0.0,0.0
ACGAMK,0.0,1.7320780075210512e-05
ACGAMT,0.0,0.0
ACGAptspp,0.0,0.0
ACGAtex,0.0,0.0
ACGK,0.237319254559072,0.23743183962945497
ACGS,0.237319254559072,0.23743183962945497
ACHBS,0.20461115668376806,0.2046195829118897
ACKr,0.4285525675463502,0.42900290782168327
ACLS,0.6157324067743619,0.6157431291617221
ACM6PH,0.0,1.7320780075210512e-05
ACMAMUT,0.0,0.0
ACMANAptspp,0.0,0.0
ACMANAtex,0.0,0.0
ACMUMptspp,0.0,0.0
ACMUMtex,0.0,0.0
ACNAMt2pp,0.0,0.0
ACNAMtex,0.0,0.0
ACNML,0.0,0.0
ACOAD1f,-0.22699983475986155,-0.2269152866848779
ACOAD2f,-0.22699983475986155,-0.2269152866848779
ACOAD3f,-0.22699434512151948,-0.22691528668491884
ACOAD4f,-0.22699217032975622,-0.22687703354321714
ACOAD5f,-0.22699217032975622,-0.22676421700606847
ACOAD6f,-0.12906941486138335,-0.1288438194434049
ACOAD7f,-0.12316126696906109,-0.122936096828313
ACOAD8f,0.0,0.0
ACOATA,-0.0002251701290383462,7.658343958622249e-05
ACODA,0.237319254559072,0.2373943112463591
ACOLIPAabctex,0.0,0.0
ACONIs,0.0,0.0
ACONMT,0.0,0.0
ACONTa,0.053893066119160116,0.054812510842221274
ACONTb,0.05389306609818423,0.054812510842221274
ACOTA,-0.2373943112463591,-0.237319254559072
ACPPAT120,0.0,0.00011258506773428878
ACPPAT140,0.0,0.00011258506729353024
ACPPAT141,0.0,0.00011258506713375527
ACPPAT160,0.0,0.04407152063376703
ACPPAT161,0.0,0.03430359307067297
ACPPAT180,0.0,0.00011258507486636149
ACPPAT181,0.0,0.017721773533367118
ACPS1,0.0,0.0
ACS,0.0,0.00022517014080730702
ACSERtex,-1.3245302031089645e-05,0.0
ACSERtpp,0.0,1.3245302031089645e-05
ACt2rpp,-1000.0,0.0
ACt4pp,0.0,1000.0
ACtex,-3.752835581445407e-05,0.0
ADA,0.0,0.0001801361126203549
ADCL,0.0006465082278165335,0.0006465091198165027
ADCS,0.0006465082278165335,0.0006465091198165027
ADD,0.0,0.0001801361128379031
ADEt2rpp,-1.085157274696713e-05,0.0
ADEtex,-1.085157274696713e-05,0.0
ADK1,0.0,2.4168968436102105
ADK3,-0.5617704753023531,1.8553515384550252
ADK4,-0.00022517013429257382,0.0
ADMDC,0.00488795009914611,0.004890903149136844
ADNCYC,0.0,0.00011258507796255146
ADNK1,0.005801417206276247,0.02423004963085873
ADNUC,0.0,0.0002251701348809903
ADNt2pp,0.0,1000.0
ADNt2rpp,-1000.0,0.0
ADNtex,-5.886801057067986e-06,0.0
ADOCBIK,0.0,0.0
ADOCBLS,0.0,0.0
ADOCBLabcpp,0.0,0.0
ADOCBLtonex,0.0,0.0
ADPRDP,0.0,3.216715769533656e-05
ADPT,0.0,0.00022517014077450166
ADSK,0.17964303791521616,0.1796639839700626
ADSL1r,0.21045002471380037,0.2106301608214627
ADSL2r,0.3151814584800051,0.3152024045396391
ADSS,0.21045002471380037,0.2106301608214627
AGDC,0.0,3.4641560150421025e-05
AGM3PA,0.0,0.0
AGM3PApp,0.0,1.732077960379247e-05
AGM3PH,0.0,0.0
AGM3Pt2pp,0.0,0.0
AGM4PA,0.0,0.0
AGM4PApp,0.0,1.699397288352361e-05
AGM4PCP,0.0,0.0
AGM4PCPpp,0.0,1.667926975531739e-05
AGM4PH,0.0,0.0
AGM4Pt2pp,0.0,0.0
AGMH,0.0,1.715582183949016e-05
AGMHE,0.023630890425465623,0.023632046255248857
AGMT,0.0,6.0045367562679836e-05
AGMt2pp,0.0,1.7320780075210512e-05
AGMtex,-8.917629090304802e-06,0.0
AGPAT120,0.0,0.0
AGPAT140,0.0,0.0
AGPAT141,0.0,0.0
AGPAT160,0.0439589355664783,0.04395899621747827
AGPAT161,0.03419100800338077,0.034191055177380664
AGPAT180,0.0,0.0
AGPAT181,0.017621697918052244,0.01762172223105219
AGt3,0.0,0.0
AHCYSNS,0.0009712119117422784,0.0009822071112921141
AICART,0.3819022672467157,0.38192321330605805
AIRC2,0.3151814584800051,0.3152024045396391
AIRC3,-0.3152024045396391,-0.3151814584800051
AKGt2rpp,-1.5801413386640206e-05,0.0
AKGtex,-1.5801413386640206e-05,0.0
ALAALAD,0.0,0.00022517013457468496
ALAALAabcpp,0.0019373634043400173,0.002405487383928453
ALAALAr,0.017599229582780592,0.01804956986432371
ALAALAtex,-1.0473029261052341e-05,0.0
ALAGLUE,0.0,0.0
ALAR,0.017599229582780596,994.1539857136379
ALATA_D2,0.0,0.0013402933422623775
ALATA_L,-1000.0,999.3038954588187
ALATA_L2,0.0,0.0013402933268844563
ALATRS,0.0,0.0
ALAabcpp,0.0,0.0003002268457805675
ALAt2pp,0.0,1000.0
ALAt2rpp,-1000.0,0.0
ALAt4pp,0.0,1000.0
ALAtex,-2.1444775302636998e-05,0.0
ALLK,0.0,0.0
ALLPI,0.0,0.0
ALLTAMH,0.0,2.094605960539786e-05
ALLTN,0.0,2.094605960539786e-05
ALLTNt2rpp,-1.5011342322235333e-05,0.0
ALLTNtex,-1.5011342322235333e-05,0.0
ALLULPE,0.0,0.0
ALLabcpp,0.0,0.0
ALLtex,0.0,0.0
ALPATE160pp,0.0,0.0
ALPATG160pp,0.0,0.0
ALTRH,0.0,0.0
AM3PA,0.0,0.0
AM4PA,0.0,0.0
AM4PCP,0.0,0.0
AMALT1,0.0,0.0
AMALT2,0.0,0.0
AMALT3,0.0,0.0
AMALT4,0.0,0.0
AMANAPEr,0.0,0.0
AMANK,0.0,0.0
AMAOTr,1.4495700175257883e-06,1.4495700175257883e-06
AMMQLT8,0.0001616270569541254,0.00016162727995412492
AMPN,0.0,0.00022517013458256234
AMPTASECG,0.0,5.298120827545893e-05
AMPTASEPG,0.0,0.0
AMPtex,0.0,0.0
ANHGMtex,-2.9148238311787512e-06,0.0
ANHMK,0.0,1.7320780075210512e-05
ANPRT,0.040032775174009695,0.040038785883362994
ANS,0.040032775174009695,0.040038785883362994
AOBUTDs,0.0,0.00018013610887379627
AOXSr2,1.4495700175257883e-06,1.4495700175257883e-06
AP4AH,0.0,0.00011258506486910846
AP4AS,0.0,0.00011258506720679406
AP5AH,0.0,0.0
APCS,0.0,0.0
APG3PAT120,0.0,0.0
APG3PAT140,0.0,0.0
APG3PAT141,0.0,0.0
APG3PAT160,0.0,0.043958996217476495
APG3PAT161,0.0,0.034191055177379366
APG3PAT180,0.0,0.0
APG3PAT181,0.0,0.017621722231051573
APH120,0.0,0.00011258506773428878
APH140,0.0,0.00011258506729353024
APH141,0.0,0.00011258506713375527
APH160,0.0,0.00011258506729006079
APH161,0.0,0.00011258506729353024
APH180,0.0,0.00011258507486636149
APH181,0.0,0.0001000756152047394
ARAI,0.0,0.0
ARBTNR1,0.0,3.916002331570041e-05
ARBTNR2,0.0,3.9160024341202086e-05
ARBTNR3,0.0,3.916002343634766e-05
ARBTNabcpp,0.0,7.832004687269532e-05
ARBTNexs,0.0,7.832004687269532e-05
ARBTNtex,0.0,7.832004687269532e-05
ARBTNtonex,0.0,7.832004687269532e-05
ARBTNtpp,0.0,7.832004687269532e-05
ARBTptspp,0.0,0.0
ARBTtex,0.0,0.0
ARBabcpp,0.0,0.0003002268457805675
ARBt2rpp,-0.0003002268457805675,0.0004503402692614955
ARBt3ipp,0.0,0.0004503402809534762
ARBtex,0.0,0.0
ARGAGMt7pp,-5.629253210526208e-05,8.917628905702468e-06
ARGDC,0.0,6.0117398485409757e-05
ARGDCpp,0.0,5.6292547983893826e-05
ARGORNt7pp,0.0,0.0004503402691913294
ARGSL,0.20831770721838438,0.20837775256670063
ARGSS,0.20831770721838438,0.20837775256670063
ARGTRS,0.0,0.0
ARGabcpp,0.0,0.00018013610686176947
ARGt3pp,0.0,0.0004503402691913294
ARGtex,-8.839278253347516e-06,0.0
ASCBPL,0.0,0.0
ASCBptspp,0.0,0.0
ASCBtex,0.0,0.0
ASNN,0.0,0.0001125850671337969
ASNNpp,0.0,0.00011258506712669147
ASNS1,0.0,0.00022517014056355755
ASNS2,0.16954267203989945,0.1698804272397
ASNTRS,0.0,0.0
ASNabcpp,0.0,0.0003002268457805675
ASNt2rpp,-0.0003002268382132911,0.0
ASNtex,-1.7660402246738593e-05,0.0
ASO3t8pp,0.0,0.0
ASO3tex,0.0,0.0
ASP1DC,0.0004174761650475034,0.0004174767410470386
ASPCT,0.23216603314677645,0.23218369354898888
ASPK,0.37495302858150986,0.37510329631625317
ASPO3,0.0,0.00030022653775272756
