,minimum,maximum
DM_kdo2lipid4_e,0.0,0.12764410529678827
DM_lac-D_e,0.0,4.820480500014391
DM_lac-L_e,0.0,4.820480500018309
DM_lcts_e,0.0,0.0
DM_leu-L_e,0.0,1.9281922000075267
DM_lipa_e,0.0,0.09550008537768692
DM_lipa_cold_e,0.0,0.09198493548449803
DM_lipoate_e,0.0,0.0
DM_lys-L_e,0.0,1.8746189166798366
DM_lyx-L_e,0.0,0.0
DM_mal-D_e,0.0,0.0
DM_mal-L_e,0.0,4.499085400030738
DM_malt_e,0.0,0.0
DM_malthx_e,0.0,0.0
DM_maltpt_e,0.0,0.0
DM_malttr_e,0.0,0.0
DM_maltttr_e,0.0,0.0
DM_man_e,0.0,0.0
DM_man6p_e,0.0,0.0
DM_manglyc_e,0.0,0.0
DM_melib_e,0.0,0.0
DM_meoh_e,1e-06,1e-06
DM_met-D_e,0.0,0.0
DM_met-L_e,0.0,0.0
DM_metsox-R-L_e,0.0,0.0
DM_metsox-S-L_e,0.0,0.0
DM_mg2_e,-0.005981641158328011,-0.0041265
DM_mincyc_e,0.0,0.0
DM_minohp_e,0.0,0.0
DM_mmet_e,0.0,0.0
DM_mn2_e,-0.0004769091937659829,-0.000329
DM_mnl_e,0.0,0.0
DM_mobd_e,-9.928990205389648e-05,-6.850000000000001e-05
DM_mso3_e,0.0,0.0
DM_n2o_e,0.0,0.0
DM_na1_e,0.0,0.0
DM_nac_e,0.0,0.0
DM_nh4_e,-18.147661758687434,-5.253139499990921
DM_ni2_e,-0.00022074936482938847,-0.0001535
DM_nmn_e,0.0,0.0
DM_no_e,0.0,0.0
DM_no2_e,0.0,0.0
DM_no3_e,0.0,0.0
DM_novbcn_e,0.0,0.0
DM_o16a4colipa_e,0.0,0.0
DM_o2_e,-277.4934756250663,-10.623555374977439
DM_o2s_e,0.0,0.0
DM_ocdca_e,0.0,0.0
DM_ocdcea_e,0.0,0.0
DM_octa_e,0.0,0.0
DM_orn_e,0.0,2.3271285172482887
DM_orot_e,0.0,0.0
DM_pacald_e,0.0,0.0
DM_peamn_e,0.0,0.0
DM_phe-L_e,0.0,1.3319748750055163
DM_pheme_e,0.0,0.32445541827087565
DM_pi_e,-0.7231801179017134,-0.4633494999978833
DM_pnto-R_e,0.0,0.0
DM_ppa_e,0.0,0.0
DM_ppal_e,0.0,0.0
DM_pppn_e,0.0,0.0
DM_ppt_e,0.0,0.0
DM_pro-L_e,0.0,2.5956433461658537
DM_progly_e,0.0,0.0
DM_psclys_e,0.0,0.0
DM_pser-L_e,0.0,0.0
DM_ptrc_e,0.0,2.354188151171404
DM_pydam_e,0.0,0.0
DM_pydx_e,0.0,0.0
DM_pydxn_e,0.0,0.0
DM_pyr_e,0.0,5.784576630891671
DM_quin_e,0.0,1.9654583786538025
DM_r5p_e,0.0,0.0
DM_rfamp_e,0.0,0.0
DM_rib-D_e,0.0,0.0
DM_rmn_e,0.0,0.0
DM_sbt-D_e,0.0,0.0
DM_sel_e,0.0,0.0
DM_ser-D_e,0.0,0.0
DM_ser-L_e,0.0,5.191286692332294
DM_skm_e,0.0,0.0
DM_slnt_e,0.0,0.0
DM_so2_e,0.0,0.0
DM_so3_e,0.0,0.0
DM_so4_e,-4.834367802339566,-0.1259914999976167
DM_spmd_e,0.0,0.6638038721335352
DM_succ_e,0.0,4.217920437516522
DM_sucr_e,0.0,0.0
DM_sulfac_e,0.0,0.0
DM_tartr-D_e,0.0,0.0
DM_tartr-L_e,0.0,0.0
DM_taur_e,0.0,0.0
DM_tcynt_e,0.0,0.0
DM_thm_e,0.0,0.0
DM_thr-L_e,0.0,3.4906927758786352
DM_thrp_e,0.0,0.0
DM_thym_e,0.0,2.530752262509266
DM_thymd_e,0.0,1.2733204465504933
DM_tma_e,0.0,0.0
DM_tmao_e,0.0,0.0
DM_tre_e,0.0,0.0
DM_trp-L_e,0.0,1.088564564521302
DM_tsul_e,0.0,0.0
DM_ttdca_e,0.0,0.0
DM_ttdcea_e,0.0,0.0
DM_ttrcyc_e,0.0,0.0
DM_tungs_e,0.0,0.0
DM_tym_e,0.0,0.0
DM_tyr-L_e,0.0,1.3962771103501943
DM_tyrp_e,0.0,0.0
DM_uacgam_e,0.0,0.0
DM_udpacgal_e,0.0,0.0
DM_udpg_e,0.0,0.0
DM_udpgal_e,0.0,0.0
DM_udpglcur_e,0.0,0.0
DM_ump_e,0.0,0.0
DM_ura_e,0.0,3.969807470603254
DM_urea_e,0.0,6.4472611293343105
DM_uri_e,0.0,1.6732246363713
DM_val-L_e,0.0,2.41024026287045
DM_xan_e,0.0,2.5647010253306584
DM_xmp_e,0.0,0.0
DM_xtsn_e,0.0,1.3689958175716783
DM_xyl-D_e,0.0,0.0
DM_xylu-L_e,0.0,0.0
DM_zn2_e,-0.00023447808577889756,-0.000162
12DGR120tipp,0.0,0.0
12DGR140tipp,0.0,0.0
12DGR141tipp,0.0,0.0
12DGR160tipp,0.0,0.0
12DGR161tipp,0.0,0.0
12DGR180tipp,0.0,0.0
12DGR181tipp,0.0,0.0
12PPDRtex,-3.6153603750191854,0.0
12PPDRtpp,-3.615360375019543,0.0
12PPDStex,-3.6153603750145624,0.0
12PPDStpp,-3.6153603750171612,0.0
14GLUCANabcpp,0.0,0.0
14GLUCANtexi,0.0,0.0
23CAMPtex,0.0,0.0
23CCMPtex,0.0,0.0
23CGMPtex,0.0,0.0
23CUMPtex,0.0,0.0
23DAPPAt2pp,0.0,0.0
23DAPPAtex,0.0,0.0
23PDE2pp,0.0,0.0
23PDE4pp,0.0,0.0
23PDE7pp,0.0,0.0
23PDE9pp,0.0,0.0
26DAHtex,0.0,0.0
2AGPA120tipp,0.0,0.0
2AGPA140tipp,0.0,0.0
2AGPA141tipp,0.0,0.0
2AGPA160tipp,0.0,0.0
2AGPA161tipp,0.0,0.0
2AGPA180tipp,0.0,0.0
2AGPA181tipp,0.0,0.0
2AGPE120tipp,0.0,0.0
2AGPE140tipp,0.0,0.0
2AGPE141tipp,0.0,0.0
2AGPE160tipp,0.0,0.0
2AGPE161tipp,0.0,0.0
2AGPE180tipp,0.0,0.0
2AGPE181tipp,0.0,0.0
2AGPEAT120,0.0,0.0
2AGPEAT140,0.0,0.0
2AGPEAT141,0.0,0.0
2AGPEAT160,0.0,0.0
2AGPEAT161,0.0,0.0
2AGPEAT180,0.0,0.0
2AGPEAT181,0.0,0.0
2AGPG120tipp,0.0,0.0
2AGPG140tipp,0.0,0.0
2AGPG141tipp,0.0,0.0
2AGPG160tipp,0.0,0.0
2AGPG161tipp,0.0,0.0
2AGPG180tipp,0.0,0.0
2AGPG181tipp,0.0,0.0
2AGPGAT120,0.0,0.0
2AGPGAT140,0.0,0.0
2AGPGAT141,0.0,0.0
2AGPGAT160,0.0,0.0
2AGPGAT161,0.0,0.0
2AGPGAT180,0.0,0.0
2AGPGAT181,0.0,0.0
2MAHMP,0.0,50.61504525023414
34dhpactex,0.0,0.0
3AMACHYD,0.0,2.8515518450819157
3AMPtex,0.0,0.0
3CMPtex,0.0,0.0
3GMPtex,0.0,0.0
3HAD100,0.0,0.7097672541455841
3HAD120,0.0,0.6482834832417391
3HAD121,0.0,0.1625016931768402
3HAD140,0.0,0.1598106200567534
3HAD141,0.0,0.1625016931768402
3HAD160,0.0,0.08786841698862356
3HAD161,0.047174,0.16338766333515667
3HAD180,0.0,0.0
3HAD181,0.0,0.035228725351215455
3HAD40,0.0,0.7020117185811552
3HAD60,0.0,0.70201171858033
3HAD80,0.0,0.70201171858033
3HPPtex,-2.8515518450812123,0.0
3HPPtpp,0.0,2.8515518450812123
3KGK,0.0,0.0
3NTD2pp,0.0,0.0
3NTD4pp,0.0,0.0
3NTD7pp,0.0,0.0
3NTD9pp,0.0,0.0
3OAS100,0.0,0.7097672541455841
3OAS120,0.0,0.6482834862593404
3OAS121,0.0,0.1625016931768402
3OAS140,0.016301999999086547,0.5903820208085241
3OAS141,0.0,0.16250920786278028
3OAS160,0.0,0.08786841698862363
3OAS161,0.047174,0.16338766333515667
3OAS180,0.0,0.0
3OAS181,0.0,0.035228725351215455
3OAS60,0.0,0.7020117185811552
3OAS80,0.0,0.70201171858033
3OXCOAT,0.0,0.0
3PEPTabcpp,0.0,3.8200034151097264
3PEPTtex,-0.7416136522778245,0.0
3UMPtex,0.0,0.0
42A12BOOXpp,0.0,0.0
4HOXPACDtex,0.0,0.0
4HTHRS,0.0,0.0
4PCP,0.0,3.820003415112518
4PCPpp,0.0,3.7492626111262277
4PEPTabcpp,0.0,3.8200034151092748
4PEPTtex,-0.6406967753194993,0.0
5DGLCNt2rpp,-2.9342055217544196,0.0
5DGLCNtex,-2.933945115961466,0.0
5DOAN,0.00011550000000000002,0.5143270050784772
5MTRtex,-0.66717587213261,-0.0033720000000130312
5MTRtpp,0.0033720000000130312,0.6671758721335352
A5PISO,0.01222649999931491,0.26753568158939034
AACPS1,0.0,25.343527125117966
AACPS2,0.0,25.357735750077573
AACPS3,0.0,25.368173625117006
AACPS4,0.0,25.307522625098937
AACPS5,0.0,22.517892222375746
AACPS6,0.0,25.307522625117578
AACPS7,0.0,25.32977062513312
AACPS8,0.0,25.317711375136383
AACPS9,0.0,25.307524125098876
AACTOOR,0.0,11.318124772772796
AADDGT,0.0,0.0
AAMYL,0.0,0.0
AAMYLpp,0.0,0.0
AB6PGH,0.0,0.0
ABTA,0.0,50.61504525019825
ABUTt2pp,0.0,1000.0
ABUTtex,-3.2136536666761497,0.0
ACACCT,0.0,0.0
ACACT1r,0.0,1.9642726875073386
ACACT2r,0.0,1.964272687507556
ACACT3r,0.0,0.7295930122657046
ACACT4r,0.0,0.7295915122648196
ACACT5r,0.0,0.7295915122648196
ACACT6r,0.0,0.32018458677930917
ACACT7r,0.0,0.12316143689705869
ACACT8r,-0.03524333975097992,0.0
ACACt2pp,0.0,0.0
ACACtex,0.0,0.0
ACALDtex,-5.784576600037319,0.0
ACALDtpp,-5.784576600037711,0.0
ACANTHAT,0.0,0.0
ACBIPGT,0.0,0.0
ACCOAC,0.06349449999908655,50.99780300036565
ACCOAL,0.0,1000.0
ACGAL1PPpp,0.0,0.0
ACGAL1Ptex,0.0,0.0
ACGALtex,0.0,0.0
ACGAM1PPpp,0.0,0.0
ACGAM1Ptex,0.0,0.0
ACGAMK,0.0,3.856384400028143
ACGAMT,0.0,0.0
ACGAptspp,0.0,0.0
ACGAtex,0.0,0.0
ACGK,0.1637169999995649,25.471239625132828
ACGS,0.1637169999995649,25.471239625098622
ACHBS,0.14115300000003117,2.0333042243047452
ACKr,-50.319248750283045,50.91050725041884
ACLS,0.4247689999999904,2.8350092500111383
ACM6PH,0.0,3.8563882469870108
ACMAMUT,0.0,0.0
ACMANAptspp,0.0,0.0
ACMANAtex,0.0,0.0
ACMUMptspp,0.0,0.0
ACMUMtex,0.0,0.0
ACNAMt2pp,0.0,0.0
ACNAMtex,0.0,0.0
ACNML,0.0,0.0
ACOAD1f,-1.9642726875083296,0.0
ACOAD2f,-1.9642726875137317,0.0
ACOAD3f,-0.7295930153228297,0.0
ACOAD4f,-0.7295915122648196,0.0
ACOAD5f,-0.7295915122648196,0.0
ACOAD6f,-0.18453958537746995,0.0
ACOAD7f,-0.12316143707173684,0.0
ACOAD8f,0.0,0.0
ACOATA,-50.61825225023434,0.7020117185811393
ACODA,0.1637169999996138,17.035398750065713
ACOLIPAabctex,0.0,0.0
ACONIs,0.0,0.0
ACONMT,0.0,0.0
ACONTa,-19.06625246163055,33.64517190012545
ACONTb,-19.064759923172623,33.64517190013091
ACOTA,-17.036467750077716,-0.16371699999984118
ACPPAT120,0.0,25.307522625133842
ACPPAT140,0.0,25.30752262509889
ACPPAT141,0.0,25.30752262511701
ACPPAT160,0.0,25.337848125140052
ACPPAT161,0.0,25.331109625120167
ACPPAT180,0.0,25.307522625117592
ACPPAT181,0.0,22.50915750010703
ACPS1,0.0,0.0
ACS,0.0,50.61504525027436
ACSERtex,-2.9770913676662754,0.0
ACSERtpp,0.0,2.9775442500116194
ACt2rpp,-1000.0,0.0
ACt4pp,0.0,1000.0
ACtex,-8.435840875040107,0.0
ADA,0.0,16.981520795554722
ADCL,0.00044599999999994644,0.0006418866036666537
ADCS,0.00044599999999994644,0.0006454300813640364
ADD,0.0,16.981520795554946
ADEt2rpp,-2.1334486421169183,0.0
ADEtex,-2.133583673694403,0.0
ADK1,0.0,52.27910912526942
ADK3,-51.002432750237936,51.898029250267705
ADK4,-50.61504525023566,0.0
ADMDC,0.0033720000000130312,0.6671758721331653
ADNCYC,0.0,25.30752262511742
ADNK1,0.0,50.63160525024014
ADNUC,0.0,50.61504525015688
ADNt2pp,0.0,1000.0
ADNt2rpp,-1000.0,0.0
ADNtex,-1.22842699169973,0.0
ADOCBIK,0.0,0.0
ADOCBLS,0.0,0.0
ADOCBLabcpp,0.0,0.0
ADOCBLtonex,0.0,0.0
ADPRDP,0.0,7.230720750023155
ADPT,0.0,25.315802625098808
ADSK,0.1239284999976167,4.832304802343845
ADSL1r,0.14518099999975148,17.126701795553863
ADSL2r,0.21743099999977306,3.5946328150324107
ADSS,0.14518099999975148,17.12786797737246
AGDC,0.0,7.712768800030112
AGM3PA,0.0,0.0
AGM3PApp,0.0,3.82000341511545
AGM3PH,0.0,0.0
AGM3Pt2pp,0.0,0.0
AGM4PA,0.0,0.0
AGM4PApp,0.0,3.820003415115434
AGM4PCP,0.0,0.0
AGM4PCPpp,0.0,3.7489298703970575
AGM4PH,0.0,0.0
AGM4Pt2pp,0.0,0.0
AGMH,0.0,3.8563882469870108
AGMHE,0.016301999999768668,0.2761161559195939
AGMT,0.0,6.447261129335237
AGMt2pp,0.0,3.856394639938668
AGMtex,-2.004556256699217,0.0
AGPAT120,0.0,0.0
AGPAT140,0.0,0.0
AGPAT141,0.0,0.0
AGPAT160,0.030325500000000002,0.04395724237804838
AGPAT161,0.023587,0.034189691051129484
AGPAT180,0.0,0.0
AGPAT181,0.012156499999999999,0.01762101917425088
AGt3,0.0,0.0
AHCYSNS,0.0006700000000000001,2.469696597572037
AICART,0.26345899999931094,3.6406608150274895
AIRC2,0.21743099999933252,3.5948465250156594
AIRC3,-3.594632725017684,-0.21743099999978016
AKGt2rpp,-3.551933000019633,0.0
AKGtex,-3.5519330000168754,0.0
ALAALAD,0.0,50.618252250185535
ALAALAabcpp,0.0,1.929961866639635
ALAALAr,0.012141,50.62785875026911
ALAALAtex,-1.0609066413645338,0.0
ALAGLUE,0.0,0.0
ALAR,0.012140999999999997,1000.0
ALATA_D2,0.0,15.575454115468732
ALATA_L,-1000.0,999.5197854999999
ALATA_L2,0.0,15.575454198553793
ALATRS,0.0,0.0
ALAabcpp,0.0,67.48672700020178
ALAt2pp,0.0,1000.0
ALAt2rpp,-1000.0,0.0
ALAt4pp,0.0,1000.0
ALAtex,-4.820480500026649,0.0
ALLK,0.0,0.0
ALLPI,0.0,0.0
ALLTAMH,0.0,3.3772017250183906
ALLTN,0.0,3.3771794250238187
ALLTNt2rpp,-2.6315857597502688,0.0
ALLTNtex,-2.6315857597502688,0.0
ALLULPE,0.0,0.0
ALLabcpp,0.0,0.0
ALLtex,0.0,0.0
ALPATE160pp,0.0,0.0
ALPATG160pp,0.0,0.0
ALTRH,0.0,0.0
AM3PA,0.0,0.0
AM4PA,0.0,0.0
AM4PCP,0.0,0.0
AMALT1,0.0,0.0
AMALT2,0.0,0.0
AMALT3,0.0,0.0
AMALT4,0.0,0.0
AMANAPEr,0.0,0.0
AMANK,0.0,0.0
AMAOTr,1e-06,1e-06
AMMQLT8,0.0001115,0.0001613198850232816
AMPN,0.0,50.61504525015077
AMPTASECG,0.0,11.909422411821634
AMPTASEPG,0.0,0.0
AMPtex,0.0,0.0
ANHGMtex,-0.65415244265305,0.0
ANHMK,0.0,3.8563882469870108
ANPRT,0.027617,1.377351540008317
ANS,0.027617,1.3773515400061473
AOBUTDs,0.0,11.318124772772796
AOXSr2,1e-06,1e-06
AP4AH,0.0,25.307522625106852
AP4AS,0.0,25.307522625106852
AP5AH,0.0,0.0
APCS,0.0,0.0
APG3PAT120,0.0,0.0
APG3PAT140,0.0,0.0
APG3PAT141,0.0,0.0
APG3PAT160,0.0,0.04395724237804887
APG3PAT161,0.0,0.034189691051129525
APG3PAT180,0.0,0.0
APG3PAT181,0.0,0.01762101917425091
APH120,0.0,25.307522625116867
APH140,0.0,25.307522625116928
APH141,0.0,25.307522625075386
APH160,0.0,25.307522625166186
APH161,0.0,25.3075226251923
APH180,0.0,25.3075226251923
APH181,0.0,22.49557566683253
ARAI,0.0,0.0
ARBTNR1,0.0,8.09871778004403
ARBTNR2,0.0,8.098717780043817
ARBTNR3,0.0,8.099230937072631
ARBTNabcpp,0.0,16.198461874145263
ARBTNexs,0.0,16.198461874145263
ARBTNtex,0.0,16.198461874145263
ARBTNtonex,0.0,16.198461874145263
ARBTNtpp,0.0,16.198461874145263
ARBTptspp,0.0,0.0
ARBTtex,0.0,0.0
ARBabcpp,0.0,67.48672700026151
ARBt2rpp,-67.48672700037406,101.23009050054776
ARBt3ipp,0.0,101.23650424856912
ARBtex,0.0,0.0
ARGAGMt7pp,-6.232352425023654,2.004556247527491
ARGDC,0.0,6.447261129350282
ARGDCpp,0.0,6.232352425036083
ARGORNt7pp,0.0,101.23009050054652
ARGSL,0.14371000000005552,7.0670640278171835
ARGSS,0.14371000000005552,7.06706402782471
ARGTRS,0.0,0.0
ARGabcpp,0.0,40.494601800118595
ARGt3pp,0.0,101.23009050045063
ARGtex,-1.9849037458910068,0.0
ASCBPL,0.0,0.0
ASCBptspp,0.0,0.0
ASCBtex,0.0,0.0
ASNN,0.0,25.30912606210445
ASNNpp,0.0,25.307522625102067
ASNS1,0.0,16.9497590834321
ASNS2,0.0,25.42463876012174
ASNTRS,0.0,0.0
ASNabcpp,0.0,67.48073766722862
ASNt2rpp,-67.48672730888657,0.0
ASNtex,-3.9698074707276714,0.0
ASO3t8pp,0.0,0.0
ASO3tex,0.0,0.0
ASP1DC,0.00028799999999984394,0.00041746008490799034
ASPCT,0.16016199999978006,4.129969470606438
ASPK,0.2586649999998369,23.173073500097097
ASPO3,0.0,0.0016456308573328028
ASPO4,0.0,0.001651700516585744
ASPO5,0.0,0.0016517088748222981
ASPO6,0.0,0.0016517214123356971
ASPT,0.0,62.243496250856694
ASPTA,-63.40430475032152,-1.1608084999965815
ASPTRS,0.0,0.0
ASPabcpp,0.0,67.49100300026433
ASPt2_2pp,0.0,202.46018192724742
ASPt2_3pp,0.0,101.23009096349847
ASPt2pp,0.0,1000.0
ASPt2rpp,-1000.0,25.307522625136794
ASPtex,-4.708376327470885,0.0
ASR,0.0,0.0
AST,0.0,6.915944027807017
ATPHs,0.0,12.44955441647794
ATPM,0.0,50.61504525024032
ATPPRT,0.04602799999997842,2.0131287864181857
ATPS4rpp,27.88801074997066,113.96870700023565
BALAt2pp,0.0,0.0
BALAtex,0.0,0.0
BMOCOS,5.8e-05,8.352679722527419e-05
BMOGDS1,5.8e-05,8.351877898890892e-05
BMOGDS2,5.8e-05,8.377795129561931e-05
BPNT,0.12392849999979559,4.832304802345688
BTNt2ipp,0.0,0.0
BTNtex,0.0,0.0
BTS5,1e-06,1e-06
BUTCT,0.0,0.0
BUTSO3abcpp,0.0,0.0
BUTSO3tex,0.0,0.0
BUTt2rpp,0.0,0.0
BUTtex,0.0,0.0
BWCOGDS1,0.0,0.0
BWCOGDS2,0.0,0.0
BWCOS,0.0,0.0
CA2t3pp,0.0,999.997524
CA2tex,0.002476,0.0035716744755689028
CADVtpp,0.0,1.87475008334227
CAT,0.0,0.0
CAt6pp,-1000.0,-0.002476
CBIAT,0.0,0.0
CBItonex,0.0,0.0
CBIuabcpp,0.0,0.0
CBL1abcpp,0.0001115,0.00016097157615711823
