,minimum,maximum
DM_agm_e,0.0,5.571604318818883
DM_akg_e,0.0,9.872491863171598
DM_ala-B_e,0.0,0.0
DM_ala-D_e,0.0,8.156689646387328
DM_ala-L_e,0.0,13.398381814302322
DM_alaala_e,0.0,2.946550086861315
DM_all-D_e,0.0,0.0
DM_alltn_e,0.0,7.308654814295745
DM_amp_e,0.0,0.0
DM_anhgm_e,0.0,1.8182054985484708
DM_arab-L_e,0.0,0.0
DM_arbt_e,0.0,0.0
DM_arbtn_e,0.0,0.0
DM_arbtn-fe3_e,0.0,0.0
DM_arg-L_e,0.0,5.516697882862512
DM_ascb-L_e,0.0,0.0
DM_asn-L_e,0.0,11.033395552954806
DM_aso3_e,0.0,0.0
DM_asp-L_e,0.0,13.086791539550964
DM_btn_e,0.0,0.0
DM_but_e,0.0,0.0
DM_butso3_e,0.0,0.0
DM_ca2_e,-0.003588997118861955,-0.0004952
DM_cbi_e,0.0,0.0
DM_cbl1_e,-0.00016096072842124547,-2.23e-05
DM_cd2_e,0.0,0.0
DM_cgly_e,0.0,4.538182272586983
DM_chol_e,0.0,0.0
DM_chtbs_e,0.0,0.0
DM_cit_e,0.0,8.39898561493642
DM_cl_e,-0.0035891403153938506,-0.0004952
DM_cm_e,0.0,0.0
DM_cmp_e,0.0,0.0
DM_co2_e,-25.47030846254862,44.86862580004622
DM_cobalt2_e,-1.356733947636889e-05,-2.4000000000000003e-06
DM_colipa_e,0.0,0.18048102848896563
DM_colipap_e,0.0,0.0
DM_cpgn_e,0.0,0.0
DM_cpgn-un_e,0.0,0.0
DM_crn_e,0.0,0.0
DM_crn-D_e,0.0,0.0
DM_csn_e,0.0,0.0
DM_cu_e,0.0,0.0
DM_cu2_e,-0.000479914911589372,-6.74e-05
DM_cyan_e,0.0,0.0
DM_cynt_e,0.0,0.0
DM_cys-D_e,0.0,0.0
DM_cys-L_e,0.0,6.46818432414673
DM_cytd_e,0.0,4.199981741796389
DM_dad-2_e,0.0,0.0
DM_damp_e,0.0,0.0
DM_dca_e,0.0,0.0
DM_dcmp_e,0.0,0.0
DM_dcyt_e,0.0,0.0
DM_ddca_e,0.0,0.0
DM_dgmp_e,0.0,0.0
DM_dgsn_e,0.0,0.0
DM_dha_e,0.0,13.397694600015942
DM_dimp_e,0.0,0.0
DM_din_e,0.0,0.0
DM_dms_e,0.0,0.0
DM_dmso_e,0.0,0.0
DM_dopa_e,0.0,0.0
DM_doxrbcn_e,0.0,0.0
DM_dtmp_e,0.0,0.0
DM_dump_e,0.0,0.0
DM_duri_e,0.0,0.0
DM_eca4colipa_e,0.0,0.0
DM_enlipa_e,0.0,0.0
DM_enter_e,0.0,1.1748059233422607
DM_etha_e,0.0,0.0
DM_ethso3_e,0.0,0.0
DM_etoh_e,0.0,13.39769460001698
DM_f6p_e,0.0,0.0
DM_fald_e,0.0,0.0
DM_fe2_e,-1000.0,66.20284282951614
DM_fe3_e,-66.20439552950361,999.9984473
DM_fe3dcit_e,0.0,0.0
DM_fe3dhbzs_e,0.0,0.0
DM_fe3hox_e,0.0,0.0
DM_fe3hox-un_e,0.0,0.0
DM_fecrm_e,0.0,0.0
DM_fecrm-un_e,0.0,0.0
DM_feenter_e,0.0,1.1593131232392693
DM_feoxam_e,0.0,0.0
DM_feoxam-un_e,0.0,0.0
DM_for_e,0.0,70.34157142509953
DM_fru_e,0.0,0.0
DM_frulys_e,0.0,0.0
DM_fruur_e,0.0,0.0
DM_fuc-L_e,0.0,0.0
DM_fum_e,0.0,0.0
DM_fusa_e,0.0,0.0
DM_g1p_e,0.0,0.0
DM_g3pc_e,0.0,0.0
DM_g3pe_e,0.0,0.0
DM_g3pg_e,0.0,0.0
DM_g3pi_e,0.0,0.0
DM_g3ps_e,0.0,0.0
DM_g6p_e,0.0,0.0
DM_gal_e,0.0,0.0
DM_gal-bD_e,0.0,0.0
DM_gal1p_e,0.0,0.0
DM_galct-D_e,0.0,0.0
DM_galctn-D_e,0.0,0.0
DM_galctn-L_e,0.0,0.0
DM_galt_e,0.0,0.0
DM_galur_e,0.0,0.0
DM_gam_e,0.0,0.0
DM_gam6p_e,0.0,0.0
DM_gbbtn_e,0.0,0.0
DM_gdp_e,0.0,0.0
DM_glc_e,-8.16,-1.1258495474917005
DM_glcn_e,0.0,7.404368897376639
DM_glcr_e,0.0,0.0
DM_glcur_e,0.0,0.0
DM_glcur1p_e,0.0,0.0
DM_gln-L_e,0.0,0.0
DM_glu-L_e,0.0,8.792688065636185
DM_gly_e,0.0,24.466610269597595
DM_glyald_e,0.0,13.397694600018148
DM_glyb_e,0.0,0.0
DM_glyc_e,0.0,11.484379628599717
DM_glyc-R_e,0.0,13.086128604670808
DM_glycogenn1_c,-0.11175258033312434,-0.015418699999827368
DM_bglycogenn1_c,0.0,0.0
DM_glyc2p_e,0.0,0.0
DM_glyc3p_e,0.0,0.0
DM_glyclt_e,0.0,22.509295720032366
DM_gmp_e,0.0,0.0
DM_gsn_e,0.0,0.0
DM_gthox_e,0.0,0.0
DM_gthrd_e,0.0,2.9932555117062094
DM_gtp_e,0.0,0.0
DM_gua_e,0.0,6.117089110878285
DM_h_e,-1000.0,71.25295274385546
DM_h2_e,0.0,0.0
DM_h2o_e,-22.892473787569415,578.033958694639
DM_h2o2_e,0.0,0.0
DM_h2s_e,0.0,13.0867915395521
DM_hacolipa_e,0.0,0.0
DM_halipa_e,0.0,0.0
DM_hdca_e,0.0,0.0
DM_hdcea_e,0.0,0.0
DM_hg2_e,0.0,0.0
DM_his-L_e,0.0,5.395407168299482
DM_hom-L_e,0.0,9.076323164527967
DM_hxa_e,0.0,5.024393180368829
DM_hxan_e,0.0,6.5437473976837754
DM_idon-L_e,0.0,7.404368897377974
DM_ile-L_e,0.0,5.25920188598738
DM_imp_e,0.0,0.0
DM_indole_e,0.0,3.7515469080051216
DM_inost_e,0.0,0.0
DM_ins_e,0.0,3.6305381496823874
DM_isetac_e,0.0,0.0
DM_k_e,-0.1345855139671818,-0.018569
DM_kdo2lipid4_e,0.0,0.3547981983609462
DM_lac-D_e,0.0,13.398381814303008
DM_lac-L_e,0.0,12.62074961024268
DM_lcts_e,0.0,0.0
DM_leu-L_e,0.0,5.359229378107977
DM_lipa_e,0.0,0.26543042839647435
DM_lipa_cold_e,0.0,0.25565796147225145
DM_lipoate_e,0.0,0.0
DM_lys-L_e,0.0,5.210481816673532
DM_lyx-L_e,0.0,0.0
DM_mal-D_e,0.0,0.0
DM_mal-L_e,0.0,12.504514960015456
DM_malt_e,0.0,0.0
DM_malthx_e,0.0,0.0
DM_maltpt_e,0.0,0.0
DM_malttr_e,0.0,0.0
DM_maltttr_e,0.0,0.0
DM_man_e,0.0,0.0
DM_man6p_e,0.0,0.0
DM_manglyc_e,0.0,0.0
DM_melib_e,0.0,0.0
DM_meoh_e,2e-07,2e-07
DM_met-D_e,0.0,0.0
DM_met-L_e,0.0,0.0
DM_metsox-R-L_e,0.0,0.0
DM_metsox-S-L_e,0.0,0.0
DM_mg2_e,-0.0059814202790726455,-0.0008253000000000001
DM_mincyc_e,0.0,0.0
DM_minohp_e,0.0,0.0
DM_mmet_e,0.0,0.0
DM_mn2_e,-0.0004768901664400538,-6.58e-05
DM_mnl_e,0.0,0.0
DM_mobd_e,-9.928990205389579e-05,-1.3700000000000003e-05
DM_mso3_e,0.0,0.0
DM_n2o_e,0.0,0.0
DM_na1_e,0.0,0.0
DM_nac_e,0.0,0.0
DM_nh4_e,-39.195877179396945,-1.0506278999972567
DM_ni2_e,-0.00021383142364412466,-3.07e-05
DM_nmn_e,0.0,0.0
DM_no_e,0.0,0.0
DM_no2_e,0.0,0.0
DM_no3_e,0.0,0.0
DM_novbcn_e,0.0,0.0
DM_o16a4colipa_e,0.0,0.0
DM_o2_e,-294.66445022504894,0.0
DM_o2s_e,0.0,0.0
DM_ocdca_e,0.0,0.0
DM_ocdcea_e,0.0,0.0
DM_octa_e,0.0,0.0
DM_orn_e,0.0,6.468184324146275
DM_orot_e,0.0,0.0
DM_pacald_e,0.0,0.0
DM_peamn_e,0.0,0.0
DM_phe-L_e,0.0,3.7021844486890227
DM_pheme_e,0.0,0.901818272116565
DM_pi_e,-0.8147502074747264,-0.09266989999826221
DM_pnto-R_e,0.0,0.0
DM_ppa_e,0.0,0.0
DM_ppal_e,0.0,0.0
DM_pppn_e,0.0,0.0
DM_ppt_e,0.0,0.0
DM_pro-L_e,0.0,7.214513284624415
DM_progly_e,0.0,0.0
DM_psclys_e,0.0,0.0
DM_pser-L_e,0.0,0.0
DM_ptrc_e,0.0,6.543395769775518
DM_pydam_e,0.0,0.0
DM_pydx_e,0.0,0.0
DM_pydxn_e,0.0,0.0
DM_pyr_e,0.0,16.07805817716391
DM_quin_e,0.0,5.463417827192186
DM_r5p_e,0.0,0.0
DM_rfamp_e,0.0,0.0
DM_rib-D_e,0.0,0.0
DM_rmn_e,0.0,0.0
DM_sbt-D_e,0.0,0.0
DM_sel_e,0.0,0.0
DM_ser-D_e,0.0,0.0
DM_ser-L_e,0.0,14.429026569249203
DM_skm_e,0.0,0.0
DM_slnt_e,0.0,0.0
DM_so2_e,0.0,0.0
DM_so3_e,0.0,0.0
DM_so4_e,-13.111989839552432,-0.02519829999973165
DM_spmd_e,0.0,1.8450314848552483
DM_succ_e,0.0,11.713018682015832
DM_sucr_e,0.0,0.0
DM_sulfac_e,0.0,0.0
DM_tartr-D_e,0.0,0.0
DM_tartr-L_e,0.0,0.0
DM_taur_e,0.0,0.0
DM_tcynt_e,0.0,0.0
DM_thm_e,0.0,0.0
DM_thr-L_e,0.0,9.702276486219683
DM_thrp_e,0.0,0.0
DM_thym_e,0.0,7.0337896796398445
DM_thymd_e,0.0,3.539195203024789
DM_tma_e,0.0,0.0
DM_tmao_e,0.0,0.0
DM_tre_e,0.0,0.0
DM_trp-L_e,0.0,3.0254410548425743
DM_tsul_e,0.0,0.0
DM_ttdca_e,0.0,0.0
DM_ttdcea_e,0.0,0.0
DM_ttrcyc_e,0.0,0.0
DM_tungs_e,0.0,0.0
DM_tym_e,0.0,0.0
DM_tyr-L_e,0.0,3.8809105944873483
DM_tyrp_e,0.0,0.0
DM_uacgam_e,0.0,0.0
DM_udpacgal_e,0.0,0.0
DM_udpg_e,0.0,0.0
DM_udpgal_e,0.0,0.0
DM_udpglcur_e,0.0,0.0
DM_ump_e,0.0,0.0
DM_ura_e,0.0,11.033395552958002
DM_urea_e,0.0,19.072624639677986
DM_uri_e,0.0,4.65067724793937
DM_val-L_e,0.0,6.699190907151267
DM_xan_e,0.0,7.123207762034897
DM_xmp_e,0.0,0.0
DM_xtsn_e,0.0,3.8022527918969273
DM_xyl-D_e,0.0,0.0
DM_xylu-L_e,0.0,0.0
DM_zn2_e,-0.0002259691329788447,-3.24e-05
12DGR120tipp,0.0,0.0
12DGR140tipp,0.0,0.0
12DGR141tipp,0.0,0.0
12DGR160tipp,0.0,0.0
12DGR161tipp,0.0,0.0
12DGR180tipp,0.0,0.0
12DGR181tipp,0.0,0.0
12PPDRtex,-9.911368400011227,0.0
12PPDRtpp,-9.911368400012918,0.0
12PPDStex,-9.911368400012918,0.0
12PPDStpp,-9.911368400012918,0.0
14GLUCANabcpp,0.0,0.0
14GLUCANtexi,0.0,0.0
23CAMPtex,0.0,0.0
23CCMPtex,0.0,0.0
23CGMPtex,0.0,0.0
23CUMPtex,0.0,0.0
23DAPPAt2pp,0.0,0.0
23DAPPAtex,0.0,0.0
23PDE2pp,0.0,0.0
23PDE4pp,0.0,0.0
23PDE7pp,0.0,0.0
23PDE9pp,0.0,0.0
26DAHtex,0.0,0.0
2AGPA120tipp,0.0,0.0
2AGPA140tipp,0.0,0.0
2AGPA141tipp,0.0,0.0
2AGPA160tipp,0.0,0.0
2AGPA161tipp,0.0,0.0
2AGPA180tipp,0.0,0.0
2AGPA181tipp,0.0,0.0
2AGPE120tipp,0.0,0.0
2AGPE140tipp,0.0,0.0
2AGPE141tipp,0.0,0.0
2AGPE160tipp,0.0,0.0
2AGPE161tipp,0.0,0.0
2AGPE180tipp,0.0,0.0
2AGPE181tipp,0.0,0.0
2AGPEAT120,0.0,0.0
2AGPEAT140,0.0,0.0
2AGPEAT141,0.0,0.0
2AGPEAT160,0.0,0.0
2AGPEAT161,0.0,0.0
2AGPEAT180,0.0,0.0
2AGPEAT181,0.0,0.0
2AGPG120tipp,0.0,0.0
2AGPG140tipp,0.0,0.0
2AGPG141tipp,0.0,0.0
2AGPG160tipp,0.0,0.0
2AGPG161tipp,0.0,0.0
2AGPG180tipp,0.0,0.0
2AGPG181tipp,0.0,0.0
2AGPGAT120,0.0,0.0
2AGPGAT140,0.0,0.0
2AGPGAT141,0.0,0.0
2AGPGAT160,0.0,0.0
2AGPGAT161,0.0,0.0
2AGPGAT180,0.0,0.0
2AGPGAT181,0.0,0.0
2MAHMP,0.0,140.68300905019126
34dhpactex,0.0,0.0
3AMACHYD,0.0,7.925803326770352
3AMPtex,0.0,0.0
3CMPtex,0.0,0.0
3GMPtex,0.0,0.0
3HAD100,0.0,1.5846124718237786
3HAD120,0.0,1.5884276463693765
3HAD121,0.0,0.26846616303707704
3HAD140,0.0,0.27782424124301797
3HAD141,0.0,0.2684891890648358
3HAD160,0.0,0.08786741250766802
3HAD161,0.0094348,0.2699513774654673
3HAD180,0.0,0.0
3HAD181,0.0,0.035228725351215365
3HAD40,0.0,1.5672777710409622
3HAD60,0.0,1.5672777710409622
3HAD80,0.0,1.5672777710409622
3HPPtex,-7.906632704235166,0.0
3HPPtpp,0.0,7.9253968056435875
3KGK,0.0,0.0
3NTD2pp,0.0,0.0
3NTD4pp,0.0,0.0
3NTD7pp,0.0,0.0
3NTD9pp,0.0,0.0
3OAS100,0.0,1.584605384530962
3OAS120,0.0,1.5884276463694533
3OAS121,0.0,0.26848918906483604
3OAS140,0.0032603999989078147,1.435128452081302
3OAS141,0.0,0.26846616303707704
3OAS160,0.0,0.0878706553539963
3OAS161,0.0094348,0.2699513774655243
3OAS180,0.0,0.0
3OAS181,0.0,0.035228725351215254
3OAS60,0.0,1.5672777710410928
3OAS80,0.0,1.5672777710410928
3OXCOAT,0.0,0.0
3PEPTabcpp,0.0,10.617517784935858
3PEPTtex,-2.0612895098925517,0.0
3UMPtex,0.0,0.0
42A12BOOXpp,0.0,0.0
4HOXPACDtex,0.0,0.0
4HTHRS,0.0,0.0
4PCP,0.0,10.61751778493668
4PCPpp,0.0,10.420963633347199
4PEPTabcpp,0.0,10.617585588698962
4PEPTtex,-1.7807975829136713,0.0
5DGLCNt2rpp,-8.060794277202147,0.0
5DGLCNtex,-8.060794277202147,0.0
5DOAN,2.3100000000000006e-05,1.4283541461946954
5MTRtex,-1.8457058848552483,-0.0006743999999798689
5MTRtpp,0.0006743999999798689,1.8457058848552483
A5PISO,0.0024452999993513913,0.7119957660782446
AACPS1,0.0,70.3403962126822
AACPS2,0.0,70.34355863770926
AACPS3,0.0,70.35363472509383
AACPS4,0.0,70.34150452509253
AACPS5,0.0,61.43487355563887
AACPS6,0.0,70.34150452510391
AACPS7,0.0,70.34598757510243
AACPS8,0.0,70.34354227508626
AACPS9,0.0,70.34083088772951
AACTOOR,0.0,33.51905318438295
AADDGT,0.0,0.0
AAMYL,0.0,0.0
AAMYLpp,0.0,0.0
AB6PGH,0.0,0.0
ABTA,0.0,140.68300905017375
ABUTt2pp,0.0,1000.0
ABUTtex,-8.932295266676777,0.0
ACACCT,0.0,0.0
ACACT1r,0.0,5.055711680362378
ACACT2r,0.0,5.055711680362378
ACACT3r,0.0,1.6238746505664692
ACACT4r,0.0,1.623956038302319
ACACT5r,0.0,1.623956038302319
ACACT6r,0.0,0.5385848501139098
ACACT7r,0.0,0.11732817340565975
ACACT8r,-0.03524344446210292,0.0
ACACt2pp,0.0,0.0
ACACtex,0.0,0.0
ACALDtex,-16.078058177180782,0.0
ACALDtpp,-16.078058177162546,0.0
ACANTHAT,0.0,0.0
ACBIPGT,0.0,0.0
ACCOAC,0.012698899998859153,140.75956060018495
ACCOAL,0.0,1000.0
ACGAL1PPpp,0.0,0.0
ACGAL1Ptex,0.0,0.0
ACGALtex,0.0,0.0
ACGAM1PPpp,0.0,0.0
ACGAM1Ptex,0.0,0.0
ACGAMK,0.0,10.718155680015128
ACGAMT,0.0,0.0
ACGAptspp,0.0,0.0
ACGAtex,0.0,0.0
ACGK,0.03274339999997987,70.37424792509636
ACGS,0.03274339999997987,70.37424792509636
ACHBS,0.02823060000002897,5.287138760753941
ACKr,-140.62384975019427,140.74216835018086
ACLS,0.08495380000004353,6.784029055960428
ACM6PH,0.0,10.718520409558753
ACMAMUT,0.0,0.0
ACMANAptspp,0.0,0.0
ACMANAtex,0.0,0.0
ACMUMptspp,0.0,0.0
ACMUMtex,0.0,0.0
ACNAMt2pp,0.0,0.0
ACNAMtex,0.0,0.0
ACNML,0.0,0.0
ACOAD1f,-5.055711680362378,0.0
ACOAD2f,-5.055711680362378,0.0
ACOAD3f,-1.6238746505664692,0.0
ACOAD4f,-1.623956038302319,0.0
ACOAD5f,-1.623956038302319,0.0
ACOAD6f,-0.28324753971708355,0.0
ACOAD7f,-0.11732817340565975,0.0
ACOAD8f,0.0,0.0
ACOATA,-138.26516583783655,1.567294599454122
ACODA,0.03274339999997987,46.9270797500621
ACOLIPAabctex,0.0,0.0
ACONIs,0.0,0.0
ACONMT,0.0,0.0
ACONTa,-43.98575553851375,74.62023438009281
ACONTb,-43.98575553851375,74.62023438009281
ACOTA,-46.9270797500621,-0.03274339999997987
ACPPAT120,0.0,70.34150452509253
ACPPAT140,0.0,70.34150452509256
ACPPAT141,0.0,70.34150452509256
ACPPAT160,0.0,70.3439618658203
ACPPAT161,0.0,70.34194011271933
ACPPAT180,0.0,70.33722271271932
ACPPAT181,0.0,62.52440704461371
ACPS1,0.0,0.0
ACS,0.0,140.683009050185
ACSERtex,-8.275508850011319,0.0
ACSERtpp,0.0,8.27550885001171
ACt2rpp,-1000.0,0.0
ACt4pp,0.0,999.9416258727654
ACtex,-22.333426500024448,0.0
ADA,0.0,50.27770652279815
ADCL,8.919999999998374e-05,0.0006215391363485442
ADCS,8.919999999998374e-05,0.0006463505716043616
ADD,0.0,50.27658934099642
ADEt2rpp,-5.79132299215522,0.0
ADEtex,-5.79132299215522,0.0
ADK1,0.0,141.0164419501888
ADK3,-140.7532708001845,140.93960585018917
ADK4,-140.68300905019274,0.0
ADMDC,0.0006743999999798689,1.8457058848552483
ADNCYC,0.0,70.3415046601186
ADNK1,0.0,140.68632105019338
ADNUC,0.0,140.68365048591406
ADNt2pp,0.0,1000.0
ADNt2rpp,-1000.0,0.0
ADNtex,-3.3839919195307395,0.0
ADOCBIK,0.0,0.0
ADOCBLS,0.0,0.0
ADOCBLabcpp,0.0,0.0
ADOCBLtonex,0.0,0.0
ADPRDP,0.0,20.097572721456434
ADPT,0.0,70.34348136011462
ADSK,0.024785699999731594,13.111577239551773
ADSL1r,0.029036199999796813,50.30824945007014
ADSL2r,0.043486199999823866,9.422926545013173
ADSS,0.029036199999796813,50.30824945007014
AGDC,0.0,21.436311360030256
AGM3PA,0.0,0.0
AGM3PApp,0.0,10.617585588694263
AGM3PH,0.0,0.0
AGM3Pt2pp,0.0,0.0
AGM4PA,0.0,0.0
AGM4PApp,0.0,9.874777397183015
AGM4PCP,0.0,0.0
AGM4PCPpp,0.0,10.420429133353375
AGM4PH,0.0,0.0
AGM4Pt2pp,0.0,0.0
AGMH,0.0,10.718155680015128
AGMHE,0.0032603999995899358,0.7253777469362794
AGMT,0.0,19.072624639677986
AGMt2pp,0.0,10.718155680015128
AGMtex,-5.571604318818883,0.0
AGPAT120,0.0,0.0
AGPAT140,0.0,0.0
AGPAT141,0.0,0.0
AGPAT160,0.0060651,0.04395899621747813
AGPAT161,0.0047174,0.034189691051129505
AGPAT180,0.0,0.0
AGPAT181,0.0024313,0.01762101917425089
AGt3,0.0,0.0
AHCYSNS,0.00013400000000000003,6.862719807325339
AICART,0.052691799999795036,9.432132145013146
AIRC2,0.04348619999981928,9.422926545013173
AIRC3,-9.42292654501851,-0.04348619999981928
AKGt2rpp,-9.872491863171598,0.0
AKGtex,-9.872491863171598,0.0
ALAALAD,0.0,140.68300905019603
ALAALAabcpp,0.0,5.359407340007703
ALAALAr,0.0024282,140.67835627023695
ALAALAtex,-2.946435598433467,0.0
ALAGLUE,0.0,0.0
ALAR,0.0024281999999999954,1000.0
ALATA_D2,0.0,43.287398515441545
ALATA_L,-1000.0,999.9039571
ALATA_L2,0.0,43.28727154621082
ALATRS,0.0,0.0
ALAabcpp,0.0,187.57734540025288
ALAt2pp,0.0,1000.0
ALAt2rpp,-1000.0,0.0
ALAt4pp,0.0,1000.0
ALAtex,-13.398381814302066,0.0
ALLK,0.0,0.0
ALLPI,0.0,0.0
ALLTAMH,0.0,9.379440345013352
ALLTN,0.0,9.379440345013352
ALLTNt2rpp,-7.308654814295745,0.0
ALLTNtex,-7.308654814295745,0.0
ALLULPE,0.0,0.0
ALLabcpp,0.0,0.0
ALLtex,0.0,0.0
ALPATE160pp,0.0,0.0
ALPATG160pp,0.0,0.0
ALTRH,0.0,0.0
AM3PA,0.0,0.0
AM4PA,0.0,0.0
AM4PCP,0.0,0.0
AMALT1,0.0,0.0
AMALT2,0.0,0.0
AMALT3,0.0,0.0
AMALT4,0.0,0.0
AMANAPEr,0.0,0.0
AMANK,0.0,0.0
AMAOTr,2e-07,2e-07
AMMQLT8,2.23e-05,0.0001590731996481708
AMPN,0.0,140.6830090501815
AMPTASECG,0.0,33.10188448239625
AMPTASEPG,0.0,0.0
AMPtex,0.0,0.0
ANHGMtex,-1.8181972090492793,0.0
ANHMK,0.0,10.718155680015128
ANPRT,0.0055234,3.757070308004935
ANS,0.0055234,3.757070308004935
AOBUTDs,0.0,33.51889768186357
AOXSr2,2e-07,2e-07
AP4AH,0.0,67.48527850010365
AP4AS,0.0,67.48527850010365
AP5AH,0.0,0.0
APCS,0.0,0.0
APG3PAT120,0.0,0.0
APG3PAT140,0.0,0.0
APG3PAT141,0.0,0.0
APG3PAT160,0.0,0.04395899621747813
APG3PAT161,0.0,0.034189691051132114
APG3PAT180,0.0,0.0
APG3PAT181,0.0,0.017621019174252236
APH120,0.0,70.34105532523718
APH140,0.0,70.34150452508368
APH141,0.0,70.34150452509256
APH160,0.0,70.34150452509255
APH161,0.0,70.34150452509253
APH180,0.0,70.34150452510391
APH181,0.0,62.525781800082264
ARAI,0.0,0.0
ARBTNR1,0.0,22.509343556029595
ARBTNR2,0.0,22.509343556030792
ARBTNR3,0.0,22.509343556030792
ARBTNabcpp,0.0,45.018687112061585
ARBTNexs,0.0,45.018687112061585
ARBTNtex,0.0,45.018687112061585
ARBTNtonex,0.0,45.018687112061585
ARBTNtpp,0.0,45.018687112061585
ARBTptspp,0.0,0.0
ARBTtex,0.0,0.0
ARBabcpp,0.0,187.5773454002631
ARBt2rpp,-187.56772440028422,281.3660181003849
ARBt3ipp,0.0,281.3660181003849
ARBtex,0.0,0.0
ARGAGMt7pp,-18.436870485024095,5.57160432951368
ARGDC,0.0,19.072624639679926
ARGDCpp,0.0,18.436870485024503
ARGORNt7pp,0.0,281.36601810038263
ARGSL,0.028741999999056134,20.513857250026724
ARGSS,0.028741999999056134,20.513857250026724
ARGTRS,0.0,0.0
ARGabcpp,0.0,112.54640724013753
ARGt3pp,0.0,281.36345615089374
ARGtex,-5.516980747065942,0.0
ASCBPL,0.0,0.0
ASCBptspp,0.0,0.0
ASCBtex,0.0,0.0
ASNN,0.0,70.340864037756
ASNNpp,0.0,70.34150452509381
ASNS1,0.0,46.90995181672831
ASNS2,0.0,70.36492772509561
ASNTRS,0.0,0.0
ASNabcpp,0.0,187.57734540024344
ASNt2rpp,-187.57734540024344,0.0
ASNtex,-11.033395552954806,0.0
ASO3t8pp,0.0,0.0
ASO3tex,0.0,0.0
ASP1DC,5.759999999999099e-05,0.0004013326207550925
ASPCT,0.032032400000046965,11.051097945112053
ASPK,0.05173299999956963,56.85864340007579
ASPO3,0.0,0.001647760326835529
ASPO4,0.0,0.0016513003814638194
ASPO5,0.0,0.0016513038305394708
ASPO6,0.0,0.001651316361904516
ASPT,0.0,184.3535544502412
ASPTA,-184.585716150272,-0.23216169999849084
ASPTRS,0.0,0.0
ASPabcpp,0.0,187.56772440024176
ASPt2_2pp,0.0,562.7346018007507
ASPt2_3pp,0.0,281.3660181003826
ASPt2pp,0.0,1000.0
ASPt2rpp,-1000.0,70.34150452509249
ASPtex,-13.086791539553698,0.0
ASR,0.0,0.0
AST,0.0,20.483633250027975
ATPHs,0.0,36.870539850049944
ATPM,0.0,140.68300905022184
ATPPRT,0.009205599999972947,5.404919388787799
ATPS4rpp,-7.479039250041007,203.40174140022262
BALAt2pp,0.0,0.0
BALAtex,0.0,0.0
BMOCOS,1.16e-05,8.38633011151482e-05
BMOGDS1,1.16e-05,8.397394784917991e-05
BMOGDS2,1.16e-05,8.407182265508406e-05
BPNT,0.024785699999731677,13.111577239551693
BTNt2ipp,0.0,0.0
BTNtex,0.0,0.0
BTS5,2e-07,2e-07
BUTCT,0.0,0.0
BUTSO3abcpp,0.0,0.0
BUTSO3tex,0.0,0.0
BUTt2rpp,0.0,0.0
BUTtex,0.0,0.0
BWCOGDS1,0.0,0.0
BWCOGDS2,0.0,0.0
BWCOS,0.0,0.0
CA2t3pp,0.0,999.9995048
CA2tex,0.0004952,0.0034162838941030043
CADVtpp,0.0,5.1776866700949435
CAT,0.0,0.0
CAt6pp,-1000.0,-0.0004952
CBIAT,0.0,0.0
CBItonex,0.0,0.0
CBIuabcpp,0.0,0.0
CBL1abcpp,2.23e-05,0.0001590731996481708
CBL1tonex,2.23e-05,0.00016037487760151004
CBLAT,2.23e-05,0.00016101646125598663
