,minimum,maximum
5DGLCNtex,-8.16000000000031,0.0
5DOAN,2.3100000000000006e-05,38.80843636093382
5MTRtex,-54.74389132088154,-0.0006743999999798689
5MTRtpp,0.0006743999999798689,54.74389132088154
A5PISO,0.0024452999993513913,21.629972880208783
AACPS1,0.0,999.6751966000048
AACPS2,0.0,999.6988522000037
AACPS3,0.0,999.6988522000046
AACPS4,0.0,999.6751966000046
AACPS5,0.0,999.6515410000054
AACPS6,0.0,999.6515410000071
AACPS7,0.0,999.6515410000046
AACPS8,0.0,999.6988522000058
AACPS9,0.0,999.6751966000046
AACTOOR,0.0,975.5894993952561
AADDGT,0.0,0.0
AAMYL,0.0,0.0
AAMYLpp,0.0,0.0
AB6PGH,0.0,0.0
ABTA,0.0,1000.0
ABUTt2pp,0.0,1000.0
ABUTtex,-215.66103573231388,0.0
ACACCT,0.0,0.0
ACACT1r,0.0,150.12348744217286
ACACT2r,0.0,150.12348744217286
ACACT3r,0.0,49.45227822627011
ACACT4r,0.0,49.45227792023892
ACACT5r,0.0,49.45218501904849
ACACT6r,0.0,15.907457476410922
ACACT7r,0.0,1.8744997813360436
ACACT8r,-0.0554541682360284,0.0
ACACt2pp,0.0,0.0
ACACtex,0.0,0.0
ACALDtex,-488.3953666470807,0.0
ACALDtpp,-488.3953666470807,0.0
ACANTHAT,0.0,0.0
ACBIPGT,0.0,0.0
ACCOAC,0.012698899998907815,999.9565137999995
ACCOAL,0.0,1000.0
ACGAL1PPpp,0.0,0.0
ACGAL1Ptex,0.0,0.0
ACGALtex,0.0,0.0
ACGAM1PPpp,0.0,0.0
ACGAM1Ptex,0.0,0.0
ACGAMK,0.0,168.62621574722758
ACGAMT,0.0,0.0
ACGAptspp,0.0,0.0
ACGAtex,0.0,0.0
ACGK,0.03274339999997987,1000.0
ACGS,0.03274339999997987,1000.0
ACHBS,0.02823060000002897,150.98679847273323
ACKr,-1000.0,1000.0
ACLS,0.08495380000004346,183.23320415589134
ACM6PH,0.0,168.62621574722758
ACMAMUT,0.0,0.0
ACMANAptspp,0.0,0.0
ACMANAtex,0.0,0.0
ACMUMptspp,0.0,0.0
ACMUMtex,0.0,0.0
ACNAMt2pp,0.0,0.0
ACNAMtex,0.0,0.0
ACNML,0.0,0.0
ACOAD1f,-150.12348744217286,0.0
ACOAD2f,-150.12348744217286,0.0
ACOAD3f,-49.45227822627011,0.0
ACOAD4f,-49.45227792023892,0.0
ACOAD5f,-49.45218501904849,0.0
ACOAD6f,-8.254634520039884,0.0
ACOAD7f,-1.87449362676386,0.0
ACOAD8f,0.0,0.0
ACOATA,-999.9340897000011,46.682584060896744
ACODA,0.03274339999997987,385.6318579389422
ACOLIPAabctex,0.0,0.0
ACONIs,0.0,0.0
ACONMT,0.0,0.0
ACONTa,-351.67806323081345,1000.0
ACONTb,-351.67806323081345,1000.0
ACOTA,-385.6318579389422,-0.03274339999997987
ACPPAT120,0.0,999.6988522000045
ACPPAT140,0.0,999.6515410000046
ACPPAT141,0.0,999.6988522000045
ACPPAT160,0.0,999.7049173000039
ACPPAT161,0.0,999.6562584000043
ACPPAT180,0.0,999.6515410000071
ACPPAT181,0.0,999.7012835000038
ACPS1,0.0,0.0
ACS,0.0,999.6988522000041
ACSERtex,-208.97411000000795,0.0
ACSERtpp,0.0,208.97411000000795
ACt2rpp,-1000.0,0.0
ACt4pp,0.0,1000.0
ACtex,-498.3124520160219,0.0
ADA,0.0,999.7678383000015
ADCL,8.919999999999761e-05,0.013784177631641824
ADCS,8.919999999999761e-05,0.01378417762662926
ADD,0.0,999.7678383000024
ADEt2rpp,-119.76277141556076,0.0
ADEtex,-119.76277141556076,0.0
ADK1,0.0,1000.0
ADK3,-999.8919970000015,999.9250837000003
ADK4,-1000.0,0.0
ADMDC,0.0006743999999798689,54.74389132088154
ADNCYC,0.0,999.6515410000073
ADNK1,0.0,1000.0
ADNUC,0.0,1000.0
ADNt2pp,0.0,1000.0
ADNt2rpp,-1000.0,0.0
ADNtex,-81.32521919511622,0.0
ADOCBIK,0.0,0.0
ADOCBLS,0.0,0.0
ADOCBLabcpp,0.0,0.0
ADOCBLtonex,0.0,0.0
ADPRDP,0.0,289.0735127095304
ADPT,0.0,999.6988522000045
ADSK,0.0247856999997226,505.9034329416781
ADSL1r,0.029036199999793337,999.7968745000014
ADSL2r,0.04348620000002282,176.00413460580072
ADSS,0.029036199999795294,999.7968745000014
AGDC,0.0,337.25243149445174
AGM3PA,0.0,0.0
AGM3PApp,0.0,168.62621574722547
AGM3PH,0.0,0.0
AGM3Pt2pp,0.0,0.0
AGM4PA,0.0,0.0
AGM4PApp,0.0,168.62621574722735
AGM4PCP,0.0,0.0
AGM4PCPpp,0.0,168.62621574722505
AGM4PH,0.0,0.0
AGM4Pt2pp,0.0,0.0
AGMH,0.0,168.62621574722758
AGMHE,0.0032603999995899358,20.97421363696871
AGMT,0.0,230.6967227222316
AGMt2pp,0.0,168.62621574722758
AGMtex,-117.49133820283517,0.0
AGPAT120,0.0,0.0
AGPAT140,0.0,0.0
AGPAT141,0.0,0.0
AGPAT160,0.0060651,0.9372468133819343
AGPAT161,0.0047174,0.7289851965903645
AGPAT180,0.0,0.0
AGPAT181,0.0024313,0.3757115590092325
AGt3,0.0,0.0
AHCYSNS,0.00013400000000000003,159.7106548384725
AICART,0.05269179999988918,176.14216190043814
AIRC2,0.043486199999916236,176.00413460580072
AIRC3,-176.00413460580054,-0.04348620000002282
AKGt2rpp,-208.97411000000716,0.0
AKGtex,-208.97411000000716,0.0
ALAALAD,0.0,999.9975718000001
ALAALAabcpp,0.0,84.31343737361252
ALAALAr,0.0024282,1000.0
ALAALAtex,-64.88295012812743,0.0
ALAGLUE,0.0,0.0
ALAR,0.0024282000000000006,1000.0
ALATA_D2,0.0,999.9975718
ALATA_L,-1000.0,999.9039571
ALATA_L2,0.0,1000.0
ALATRS,0.0,0.0
ALAabcpp,0.0,1000.0
ALAt2pp,0.0,1000.0
ALAt2rpp,-1000.0,0.0
ALAt4pp,0.0,1000.0
ALAtex,-319.335432038477,0.0
ALLK,0.0,0.0
ALLPI,0.0,0.0
ALLTAMH,0.0,175.96064840580013
ALLTN,0.0,175.96064840580013
ALLTNt2rpp,-152.88864226312648,0.0
ALLTNtex,-152.8886422631252,0.0
ALLULPE,0.0,0.0
ALLabcpp,0.0,0.0
ALLtex,0.0,0.0
ALPATE160pp,0.0,0.0
ALPATG160pp,0.0,0.0
ALTRH,0.0,0.0
AM3PA,0.0,0.0
AM4PA,0.0,0.0
AM4PCP,0.0,0.0
AMALT1,0.0,0.0
AMALT2,0.0,0.0
AMALT3,0.0,0.0
AMALT4,0.0,0.0
AMANAPEr,0.0,0.0
AMANK,0.0,0.0
AMAOTr,2e-07,2e-07
AMMQLT8,2.23e-05,0.003446044407910358
AMPN,0.0,1000.0
AMPTASECG,0.0,505.87864724167673
AMPTASEPG,0.0,0.0
AMPtex,0.0,0.0
ANHGMtex,-45.13579340999943,0.0
ANHMK,0.0,168.62621574722758
ANPRT,0.0055234,94.38036413182199
ANS,0.0055234,94.38036413182199
AOBUTDs,0.0,975.5894993952561
AOXSr2,2e-07,2e-07
AP4AH,0.0,999.6988522000045
AP4AS,0.0,999.6988522000045
AP5AH,0.0,0.0
APCS,0.0,0.0
APG3PAT120,0.0,0.0
APG3PAT140,0.0,0.0
APG3PAT141,0.0,0.0
APG3PAT160,0.0,0.9372468130411339
APG3PAT161,0.0,0.728985200877031
APG3PAT180,0.0,0.0
APG3PAT181,0.0,0.3757115590092309
APH120,0.0,999.698852200004
APH140,0.0,999.6515410000046
APH141,0.0,999.6988522000045
APH160,0.0,999.6515410000048
APH161,0.0,999.6515410000045
APH180,0.0,999.6515410000071
APH181,0.0,999.6751966000045
ARAI,0.0,0.0
ARBTNR1,0.0,500.0
ARBTNR2,0.0,500.0
ARBTNR3,0.0,500.0
ARBTNabcpp,0.0,1000.0
ARBTNexs,0.0,1000.0
ARBTNtex,0.0,1000.0
ARBTNtonex,0.0,1000.0
ARBTNtpp,0.0,1000.0
ARBTptspp,0.0,0.0
ARBTtex,0.0,0.0
ARBabcpp,0.0,1000.0
ARBt2rpp,-1000.0,1000.0
ARBt3ipp,0.0,1000.0
ARBtex,0.0,0.0
ARGAGMt7pp,-230.69672272223238,117.4840248938716
ARGDC,0.0,230.69672272223198
ARGDCpp,0.0,230.69672272223193
ARGORNt7pp,0.0,1000.0
ARGSL,0.028741999999056134,337.28317419445096
ARGSS,0.028741999999056134,337.28317419445096
ARGTRS,0.0,0.0
ARGabcpp,0.0,1000.0
ARGt3pp,0.0,1000.0
ARGtex,-116.93704473850275,0.0
ASCBPL,0.0,0.0
ASCBptspp,0.0,0.0
ASCBtex,0.0,0.0
ASNN,0.0,999.6751966000045
ASNNpp,0.0,873.8301058363375
ASNS1,0.0,674.5204784555675
ASNS2,0.0,999.6986198000046
ASNTRS,0.0,0.0
ASNabcpp,0.0,1000.0
ASNt2rpp,-1000.0,0.0
ASNtex,-232.77417346262501,0.0
ASO3t8pp,0.0,0.0
ASO3tex,0.0,0.0
ASP1DC,5.759999999999099e-05,0.008900993624351882
ASPCT,0.03203239999964906,227.75145167790492
ASPK,0.051732999999258844,999.8195713000003
ASPO3,0.0,0.035217646649201705
ASPO4,0.0,0.0352176466492013
ASPO5,0.0,0.035217646649201385
ASPO6,0.0,0.03521764664920139
ASPT,0.0,999.7149571000017
ASPTA,-1000.0,-0.2321616999981385
ASPTRS,0.0,0.0
ASPabcpp,0.0,1000.0
ASPt2_2pp,0.0,1000.0
ASPt2_3pp,0.0,1000.0
ASPt2pp,0.0,1000.0
ASPt2rpp,-1000.0,873.8301058363368
ASPtex,-261.21763750001094,0.0
ASR,0.0,0.0
AST,-9.438699821728846e-13,337.25243149444924
ATPHs,0.0,674.5048629889025
ATPM,0.0,1000.0
ATPPRT,0.009205599999972947,122.14135242941687
ATPS4rpp,-1000.0,1000.0
BALAt2pp,0.0,0.0
BALAtex,0.0,0.0
BMOCOS,1.16e-05,0.0017925612166708525
BMOGDS1,1.16e-05,0.0017925612160190453
BMOGDS2,1.16e-05,0.0017925612160190453
BPNT,0.02478569999973165,505.90343294167604
BTNt2ipp,0.0,0.0
BTNtex,0.0,0.0
BTS5,2e-07,2e-07
BUTCT,0.0,0.0
BUTSO3abcpp,0.0,0.0
BUTSO3tex,0.0,0.0
BUTt2rpp,0.0,0.0
BUTtex,0.0,0.0
BWCOGDS1,0.0,0.0
BWCOGDS2,0.0,0.0
BWCOS,0.0,0.0
CA2t3pp,0.0,999.9995048
CA2tex,0.0004952,0.07652382018729569
CADVtpp,0.0,138.37868723355913
CAT,0.0,0.0
CAt6pp,-1000.0,-0.0004952
CBIAT,0.0,0.0
CBItonex,0.0,0.0
CBIuabcpp,0.0,0.0
CBL1abcpp,2.23e-05,0.003446044407910358
CBL1tonex,2.23e-05,0.003446044406657299
CBLAT,2.23e-05,0.003446044406657299
CBMD,0.0,164.83409815846596
CBMKr,-584.157461339682,342.9347235516567
CBPS,0.0,584.1837843938425
CCGS,0.0,0.0
CD2abcpp,0.0,1000.0
CD2t3pp,0.0,1000.0
CD2tex,0.0,0.0
CD2tpp,0.0,1000.0
CDAPPA120,0.0,999.6751966000046
CDAPPA140,0.0,999.6515410000045
CDAPPA141,0.0,999.6515410000045
CDAPPA160,0.0,999.6988522000042
