,minimum,maximum
DM_dgmp_e,0.0,0.0
DM_dgsn_e,0.0,0.0
DM_dha_e,0.0,254.57870285418807
DM_dimp_e,0.0,0.0
DM_din_e,0.0,0.0
DM_dms_e,0.0,0.0
DM_dmso_e,0.0,0.0
DM_dopa_e,0.0,0.0
DM_doxrbcn_e,0.0,0.0
DM_dtmp_e,0.0,0.0
DM_dump_e,0.0,0.0
DM_duri_e,0.0,0.0
DM_eca4colipa_e,0.0,0.0
DM_enlipa_e,0.0,0.0
DM_enter_e,0.0,22.137278509059552
DM_etha_e,0.0,0.0
DM_ethso3_e,0.0,0.0
DM_etoh_e,0.0,361.546402311856
DM_f6p_e,0.0,0.0
DM_fald_e,0.0,0.0
DM_fe2_e,-1000.0,999.9922365
DM_fe3_e,-1000.0,999.9922365
DM_fe3dcit_e,0.0,0.0
DM_fe3dhbzs_e,0.0,0.0
DM_fe3hox_e,0.0,0.0
DM_fe3hox-un_e,0.0,0.0
DM_fecrm_e,0.0,0.0
DM_fecrm-un_e,0.0,0.0
DM_feenter_e,0.0,22.13727850905952
DM_feoxam_e,0.0,0.0
DM_feoxam-un_e,0.0,0.0
DM_for_e,0.0,1000.0
DM_fru_e,0.0,0.0
DM_frulys_e,0.0,0.0
DM_fruur_e,0.0,0.0
DM_fuc-L_e,0.0,0.0
DM_fum_e,0.0,0.0
DM_fusa_e,0.0,0.0
DM_g1p_e,0.0,0.0
DM_g3pc_e,0.0,0.0
DM_g3pe_e,0.0,0.0
DM_g3pg_e,0.0,0.0
DM_g3pi_e,0.0,0.0
DM_g3ps_e,0.0,0.0
DM_g6p_e,0.0,0.0
DM_gal_e,0.0,0.0
DM_gal-bD_e,0.0,0.0
DM_gal1p_e,0.0,0.0
DM_galct-D_e,0.0,0.0
DM_galctn-D_e,0.0,0.0
DM_galctn-L_e,0.0,0.0
DM_galt_e,0.0,0.0
DM_galur_e,0.0,0.0
DM_gam_e,0.0,0.0
DM_gam6p_e,0.0,0.0
DM_gbbtn_e,0.0,0.0
DM_gdp_e,0.0,0.0
DM_glc_e,-8.16,0.0
DM_glcn_e,0.0,8.16
DM_glcr_e,0.0,0.0
DM_glcur_e,0.0,0.0
DM_glcur1p_e,0.0,0.0
DM_gln-L_e,0.0,0.0
DM_glu-L_e,0.0,175.0619690234506
DM_gly_e,0.0,421.5738227170159
DM_glyald_e,0.0,254.57870285418997
DM_glyb_e,0.0,0.0
DM_glyc_e,0.0,254.5787028541907
DM_glyc-R_e,0.0,203.5431906333502
DM_glycogenn1_c,-1.9076894588215851,-0.07709349999981896
DM_bglycogenn1_c,0.0,0.0
DM_glyc2p_e,0.0,0.0
DM_glyc3p_e,0.0,0.0
DM_glyclt_e,0.0,407.0863812667034
DM_gmp_e,0.0,0.0
DM_gsn_e,0.0,0.0
DM_gthox_e,0.0,0.0
DM_gthrd_e,0.0,63.5451496015682
DM_gtp_e,0.0,0.0
DM_gua_e,0.0,96.68929365909752
DM_h_e,-1000.0,1000.0
DM_h2_e,0.0,0.0
DM_h2o_e,-389.7762346000494,1000.0
DM_h2o2_e,0.0,0.0
DM_h2s_e,0.0,252.12133568752586
DM_hacolipa_e,0.0,0.0
DM_halipa_e,0.0,0.0
DM_hdca_e,0.0,0.0
DM_hdcea_e,0.0,0.0
DM_hg2_e,0.0,0.0
DM_his-L_e,0.0,87.28302715000775
DM_hom-L_e,0.0,189.8977291394602
DM_hxa_e,0.0,126.13317915605678
DM_hxan_e,0.0,109.396745911437
DM_idon-L_e,0.0,8.16000000000031
DM_ile-L_e,0.0,118.60252350971027
DM_imp_e,0.0,0.0
DM_indole_e,0.0,70.22860768391456
DM_inost_e,0.0,0.0
DM_ins_e,0.0,67.1416359175911
DM_isetac_e,0.0,0.0
DM_k_e,-2.2974625332134258,-0.092845
DM_kdo2lipid4_e,0.0,8.392704489698366
DM_lac-D_e,0.0,311.8292484630131
DM_lac-L_e,0.0,226.29218041078965
DM_lcts_e,0.0,0.0
DM_leu-L_e,0.0,107.12794812281535
DM_lipa_e,0.0,6.534640501069949
DM_lipa_cold_e,0.0,6.2923675267769426
DM_lipoate_e,0.0,0.0
DM_lys-L_e,0.0,105.69779263423258
DM_lyx-L_e,0.0,0.0
DM_mal-D_e,0.0,0.0
DM_mal-L_e,0.0,257.1281875000145
DM_malt_e,0.0,0.0
DM_malthx_e,0.0,0.0
DM_maltpt_e,0.0,0.0
DM_malttr_e,0.0,0.0
DM_maltttr_e,0.0,0.0
DM_man_e,0.0,0.0
DM_man6p_e,0.0,0.0
DM_manglyc_e,0.0,0.0
DM_melib_e,0.0,0.0
DM_meoh_e,1e-06,1e-06
DM_met-D_e,0.0,0.0
DM_met-L_e,0.0,0.0
DM_metsox-R-L_e,0.0,0.0
DM_metsox-S-L_e,0.0,0.0
DM_mg2_e,-0.10211082065060302,-0.0041265
DM_mincyc_e,0.0,0.0
DM_minohp_e,0.0,0.0
DM_mmet_e,0.0,0.0
DM_mn2_e,-0.00814115109512862,-0.000329
DM_mnl_e,0.0,0.0
DM_mobd_e,-0.0016950420973140142,-6.850000000000001e-05
DM_mso3_e,0.0,0.0
DM_n2o_e,0.0,0.0
DM_na1_e,0.0,0.0
DM_nac_e,0.0,0.0
DM_nh4_e,-1000.0,-5.253139499990521
DM_ni2_e,-0.0037983790063897856,-0.0001535
DM_nmn_e,0.0,0.0
DM_no_e,0.0,0.0
DM_no2_e,0.0,994.746860500006
DM_no3_e,0.0,0.0
DM_novbcn_e,0.0,0.0
DM_o16a4colipa_e,0.0,0.0
DM_o2_e,-1000.0,0.0
DM_o2s_e,0.0,0.0
DM_ocdca_e,0.0,0.0
DM_ocdcea_e,0.0,0.0
DM_octa_e,0.0,0.0
DM_orn_e,0.0,125.18397787380252
DM_orot_e,0.0,0.0
DM_pacald_e,0.0,0.0
DM_peamn_e,0.0,0.0
DM_phe-L_e,0.0,73.61311889759598
DM_pheme_e,0.0,17.995086612833127
DM_pi_e,-17.248981979395484,-0.46357299999814267
DM_pnto-R_e,0.0,0.0
DM_ppa_e,0.0,0.0
DM_ppal_e,0.0,147.63496960717043
DM_pppn_e,0.0,0.0
DM_ppt_e,0.0,0.0
DM_pro-L_e,0.0,145.24605623215652
DM_progly_e,0.0,0.0
DM_psclys_e,0.0,0.0
DM_pser-L_e,0.0,0.0
DM_ptrc_e,0.0,125.8872586236052
DM_pydam_e,0.0,0.0
DM_pydx_e,0.0,0.0
DM_pydxn_e,0.0,0.0
DM_pyr_e,0.0,339.2385023889204
DM_quin_e,0.0,115.28092204717927
DM_r5p_e,0.0,0.0
DM_rfamp_e,0.0,0.0
DM_rib-D_e,0.0,0.0
DM_rmn_e,0.0,0.0
DM_sbt-D_e,0.0,0.0
DM_sel_e,0.0,0.0
DM_ser-D_e,0.0,0.0
DM_ser-L_e,0.0,282.82800764560136
DM_skm_e,0.0,0.0
DM_slnt_e,0.0,0.0
DM_so2_e,0.0,0.0
DM_so3_e,0.0,0.0
DM_so4_e,-252.24732718751568,-0.12599149999875084
DM_spmd_e,0.0,37.48398078834751
DM_succ_e,0.0,255.0482196467035
DM_sucr_e,0.0,0.0
DM_sulfac_e,0.0,0.0
DM_tartr-D_e,0.0,0.0
DM_tartr-L_e,0.0,0.0
DM_taur_e,0.0,0.0
DM_tcynt_e,0.0,0.0
DM_thm_e,0.0,0.0
DM_thr-L_e,0.0,207.55441614198946
DM_thrp_e,0.0,0.0
DM_thym_e,0.0,133.3954858715385
DM_thymd_e,0.0,67.14163591758806
DM_tma_e,0.0,0.0
DM_tmao_e,0.0,0.0
DM_tre_e,0.0,0.0
DM_trp-L_e,0.0,58.18941779524308
DM_tsul_e,0.0,0.0
DM_ttdca_e,0.0,0.0
DM_ttdcea_e,0.0,0.0
DM_ttrcyc_e,0.0,0.0
DM_tungs_e,0.0,0.0
DM_tym_e,0.0,0.0
DM_tyr-L_e,0.0,73.61311892285394
DM_tyrp_e,0.0,0.0
DM_uacgam_e,0.0,0.0
DM_udpacgal_e,0.0,0.0
DM_udpg_e,0.0,0.0
DM_udpgal_e,0.0,0.0
DM_udpglcur_e,0.0,0.0
DM_ump_e,0.0,0.0
DM_ura_e,0.0,179.52289687384663
DM_urea_e,0.0,203.55510563336395
DM_uri_e,0.0,87.2841266928652
DM_val-L_e,0.0,140.09923093902648
DM_xan_e,0.0,113.954943657746
DM_xmp_e,0.0,0.0
DM_xtsn_e,0.0,67.1416359175883
DM_xyl-D_e,0.0,0.0
DM_xylu-L_e,0.0,0.0
DM_zn2_e,-0.004008712697297362,-0.000162
12DGR120tipp,0.0,0.0
12DGR140tipp,0.0,0.0
12DGR141tipp,0.0,0.0
12DGR160tipp,0.0,0.0
12DGR161tipp,0.0,0.0
12DGR180tipp,0.0,0.0
12DGR181tipp,0.0,0.0
12PPDRtex,-254.57870285418826,0.0
12PPDRtpp,-254.57870285418662,0.0
12PPDStex,-226.29218031484316,0.0
12PPDStpp,-226.29218031483757,0.0
14GLUCANabcpp,0.0,0.0
14GLUCANtexi,0.0,0.0
23CAMPtex,0.0,0.0
23CCMPtex,0.0,0.0
23CGMPtex,0.0,0.0
23CUMPtex,0.0,0.0
23DAPPAt2pp,0.0,0.0
23DAPPAtex,0.0,0.0
23PDE2pp,0.0,0.0
23PDE4pp,0.0,0.0
23PDE7pp,0.0,0.0
23PDE9pp,0.0,0.0
26DAHtex,0.0,0.0
2AGPA120tipp,0.0,0.0
2AGPA140tipp,0.0,0.0
2AGPA141tipp,0.0,0.0
2AGPA160tipp,0.0,0.0
2AGPA161tipp,0.0,0.0
2AGPA180tipp,0.0,0.0
2AGPA181tipp,0.0,0.0
2AGPE120tipp,0.0,0.0
2AGPE140tipp,0.0,0.0
2AGPE141tipp,0.0,0.0
2AGPE160tipp,0.0,0.0
2AGPE161tipp,0.0,0.0
2AGPE180tipp,0.0,0.0
2AGPE181tipp,0.0,0.0
2AGPEAT120,0.0,0.0
2AGPEAT140,0.0,0.0
2AGPEAT141,0.0,0.0
2AGPEAT160,0.0,0.0
2AGPEAT161,0.0,0.0
2AGPEAT180,0.0,0.0
2AGPEAT181,0.0,0.0
2AGPG120tipp,0.0,0.0
2AGPG140tipp,0.0,0.0
2AGPG141tipp,0.0,0.0
2AGPG160tipp,0.0,0.0
2AGPG161tipp,0.0,0.0
2AGPG180tipp,0.0,0.0
2AGPG181tipp,0.0,0.0
2AGPGAT120,0.0,0.0
2AGPGAT140,0.0,0.0
2AGPGAT141,0.0,0.0
2AGPGAT160,0.0,0.0
2AGPGAT161,0.0,0.0
2AGPGAT180,0.0,0.0
2AGPGAT181,0.0,0.0
2DGULRGx,-1000.0,1000.0
2DGULRGy,-1000.0,1000.0
2DGULRx,-1000.0,1000.0
2DGULRy,-1000.0,1000.0
2MAHMP,0.0,999.9998885
34dhpactex,0.0,0.0
3AMACHYD,0.0,169.61925119446582
3AMPtex,0.0,0.0
3CMPtex,0.0,0.0
3GMPtex,0.0,0.0
3HAD100,0.0,36.32734276406927
3HAD120,0.0,37.59969549392847
3HAD121,0.0,6.24803108746249
3HAD140,0.0,6.556901424017325
3HAD141,0.0,6.248031087462541
3HAD160,0.0,1.4986979373196174
3HAD161,0.047174,6.363854526776913
3HAD180,0.0,0.0
3HAD181,0.0,0.6016285914159949
3HAD40,0.0,33.916681787559405
3HAD60,0.0,33.916681787560144
3HAD80,0.0,33.916681787560144
3HCINNMH,0.0,0.0
3HPPPNH,0.0,0.0
3HPPtex,-169.61925119445874,0.0
3HPPtpp,0.0,169.61925119446582
3KGK,0.0,0.0
3NTD2pp,0.0,0.0
3NTD4pp,0.0,0.0
3NTD7pp,0.0,0.0
3NTD9pp,0.0,0.0
3OAR100,0.0,36.32734276406927
3OAR120,0.0,37.59969549392847
3OAR121,0.0,6.24803108746249
3OAR140,0.016301999999086547,33.64771313461707
3OAR141,0.0,6.248031087462482
3OAR160,0.0,1.4986979373196174
3OAR161,0.047174,6.363854526776913
3OAR180,0.0,0.0
3OAR181,0.0,0.6016285914159949
3OAR40,0.0,33.916681787559405
3OAR60,0.0,33.916681787560144
3OAR80,0.0,33.916681787560144
3OAS100,0.0,36.32734276406926
3OAS120,0.0,37.59969549392847
3OAS121,0.0,6.24803108746249
3OAS140,0.016301999999086547,33.64771313461707
3OAS141,0.0,6.248031087462482
3OAS160,0.0,1.4986979373196174
3OAS161,0.047174,6.363854526776913
3OAS180,0.0,0.0
3OAS181,0.0,0.6016285914159949
3OAS60,0.0,33.916681787559405
3OAS80,0.0,33.916681787560144
3OXCOAT,0.0,0.0
3PEPTabcpp,0.0,155.151591192319
3PEPTtex,-40.73259245667171,0.0
3UMPtex,0.0,0.0
42A12BOOXpp,0.0,0.0
4HOXPACDtex,0.0,0.0
4HTHRS,0.0,0.0
4PCP,0.0,155.1515911923244
4PCPpp,0.0,155.15159119232408
4PEPTabcpp,0.0,155.1515911923235
4PEPTtex,-35.7303442602369,0.0
5DGLCNR,-1000.0,1000.0
5DGLCNt2rpp,-8.16000000000031,0.0
5DGLCNtex,-8.160000000000196,0.0
5DOAN,0.00011550000000000002,27.96333959840057
5MTRtex,-37.487352788346115,-0.0033720000000130312
5MTRtpp,0.0033720000000130312,37.48735278834729
A5PISO,0.01222649999948544,16.797635479396625
AACPS1,0.0,993.3927311666996
AACPS2,0.0,993.4276269167009
AACPS3,0.0,993.4167909167044
AACPS4,0.0,993.3561399167002
AACPS5,0.0,993.325814416701
AACPS6,0.0,993.3258144167162
AACPS7,0.0,993.3785551667163
AACPS8,0.0,993.3360031667131
AACPS9,0.0,993.3258159167167
AACTOOR,0.0,865.9586044048509
AADDGT,0.0,0.0
AAMYL,0.0,0.0
AAMYLpp,0.0,0.0
AB6PGH,0.0,0.0
ABTA,0.0,636.3335364375711
ABUTD,0.0,339.23850238893715
ABUTt2pp,0.0,1000.0
ABUTtex,-176.44040972442167,0.0
ACACCT,0.0,0.0
ACACT1r,0.0,126.28977165356679
ACACT2r,0.0,126.28977165356527
ACACT3r,0.0,39.36443550641918
ACACT4r,0.0,39.36443400641963
ACACT5r,0.0,39.364434006418584
ACACT6r,0.0,12.720948553553809
ACACT7r,0.0,1.50081749261594
ACACT8r,-0.05545416823603039,0.0
ACACt2pp,0.0,0.0
ACACtex,0.0,0.0
ACALD,-986.7166603334008,1000.0
ACALDtex,-407.0862028667019,0.0
ACALDtpp,-407.08620286670316,0.0
ACANTHAT,0.0,0.0
ACBIPGT,0.0,0.0
ACCOAC,0.06349449999908663,999.7825690000024
ACCOAL,0.0,1000.0
ACGAL1PPpp,0.0,0.0
ACGAL1Ptex,0.0,0.0
ACGALtex,0.0,0.0
ACGAM1PPpp,0.0,0.0
ACGAM1Ptex,0.0,0.0
ACGAMK,0.0,155.15159119231942
ACGAMT,0.0,0.0
ACGAptspp,0.0,0.0
ACGAtex,0.0,0.0
ACGK,0.1637169999995649,672.5588781667318
ACGS,0.1637169999995649,672.5585808333988
ACHBS,0.14115300000003117,118.74367650971016
ACKr,-1000.0,987.0124568333886
ACLS,0.42476899999998996,140.52399991608834
ACM6PH,0.0,155.15159120153456
ACMAMUT,0.0,0.0
ACMANAptspp,0.0,0.0
ACMANAtex,0.0,0.0
ACMUMptspp,0.0,0.0
ACMUMtex,0.0,0.0
ACNAMt2pp,0.0,0.0
ACNAMtex,0.0,0.0
ACNML,0.0,0.0
ACOAD1f,-126.2897716535669,0.0
ACOAD2f,-126.28977165356662,0.0
ACOAD3f,-39.36443550641948,0.0
ACOAD4f,-39.36443400641963,0.0
ACOAD5f,-39.364434006418584,0.0
ACOAD6f,-6.599367001069883,0.0
ACOAD7f,-1.50081749261594,0.0
ACOAD8f,0.0,0.0
ACOATA,-999.6704485000018,33.91668178755972
ACODA,0.16371699999984118,339.402219388925
ACOLIPAabctex,0.0,0.0
ACONIs,0.0,0.0
ACONMT,0.0,0.0
ACONTa,-249.34042722232635,1000.0
ACONTb,-249.34042722230902,1000.0
ACOTA,-339.402219388925,-0.16371699999950012
ACPPAT120,0.0,993.3583301666959
ACPPAT140,0.0,993.3583301666854
ACPPAT141,0.0,993.358330166699
ACPPAT160,0.0,993.3886556667017
ACPPAT161,0.0,993.3819171666978
ACPPAT180,0.0,993.3561399167019
ACPPAT181,0.0,993.368296416709
ACPS1,0.0,0.0
ACS,0.0,993.506228416701
ACSERtex,-175.12403861981437,0.0
ACSERtpp,0.0,175.12403861980596
ACt2rpp,-1000.0,0.0
ACt4pp,0.0,1000.0
ACtex,-449.03411778669215,0.0
ADA,0.0,672.3249476667136
ADCL,0.00044599999999994644,0.011036332487621626
ADCS,0.00044599999999994644,0.011036332487619809
ADD,0.0,672.3249476667005
ADEt2rpp,-95.72248387250552,0.0
ADEtex,-95.72248387250552,0.0
ADK1,0.0,1000.0
ADK3,-999.3417070000035,999.6254185000016
ADK4,-1000.0,0.0
ADMDC,0.0033720000000130312,37.48735278834952
ADNCYC,0.0,993.3583301667136
ADNK1,0.0,1000.0
ADNUC,0.0,1000.0
ADNt2pp,0.0,1000.0
ADNt2rpp,-1000.0,0.0
ADNtex,-62.98905720103892,0.0
ADOCBIK,0.0,0.0
ADOCBLS,0.0,0.0
ADOCBLabcpp,0.0,0.0
ADOCBLtonex,0.0,0.0
ADPRDP,0.0,283.81666576191276
ADPT,0.0,993.3666101666977
ADSK,0.12392849999979205,252.24526418751338
ADSL1r,0.14518099999973016,672.4701286667387
ADSL2r,0.21743099999983667,134.7050929666766
ADSS,0.14518099999973016,672.4701286667387
AGDC,0.0,310.3031823846486
AGM3PA,0.0,0.0
AGM3PApp,0.0,155.1515911923192
AGM3PH,0.0,0.0
AGM3Pt2pp,0.0,0.0
AGM4PA,0.0,0.0
AGM4PApp,0.0,155.1515911923233
AGM4PCP,0.0,0.0
AGM4PCPpp,0.0,155.15127138469316
AGM4PH,0.0,0.0
AGM4Pt2pp,0.0,0.0
AGMH,0.0,155.1512713846916
AGMHE,0.016301999999086547,16.158676817702354
AGMT,0.0,203.55510563336395
AGMt2pp,0.0,155.15159119232442
AGMtex,-94.94886455509263,0.0
AGPAT120,0.0,0.0
AGPAT140,0.0,0.0
AGPAT141,0.0,0.0
AGPAT160,0.030325500000000002,0.7504087463079673
AGPAT161,0.023587,0.5836636196984749
AGPAT180,0.0,0.0
AGPAT181,0.012156499999999999,0.30081429570799634
AGPR,-672.5588781667318,-0.1637169999995649
AGt3,0.0,0.0
AHCYSNS,0.00067,124.69227956123841
AICART,0.2634589999995961,134.7511209666761
AIRC2,0.21743099999961768,134.70509296667623
AIRC3,-134.70509296668007,-0.21743099999965265
AKGDH,-283.2889063218575,636.3335364375484
AKGt2rpp,-203.3444787250139,0.0
AKGtex,-203.34447872501568,0.0
ALAALAD,0.0,999.9878590000001
ALAALAabcpp,0.0,77.57744309615994
ALAALAr,0.012141,1000.0
ALAALAtex,-50.91681144583997,-2.168404344971009e-19
ALAGLUE,0.0,0.0
ALAR,0.012140999999999994,1000.0
ALATA_D2,0.0,999.987859
ALATA_L,-1000.0,999.5197854999999
ALATA_L2,0.0,1000.0
ALATRS,0.0,0.0
ALAabcpp,0.0,1000.0
ALAt2pp,0.0,1000.0
ALAt2rpp,-1000.0,0.0
ALAt4pp,0.0,1000.0
ALAtex,-249.0653000870085,0.0
ALCD19,-254.57870285418997,0.0
ALCD2x,-361.54640231186687,0.0
ALDD19xr,0.0,0.0
ALDD2x,0.0,1000.0
ALDD2y,-1000.0,986.7166603334032
ALDD3y,-147.63496960716333,0.0
ALDD4,0.0,0.0
ALLK,0.0,0.0
ALLPI,0.0,0.0
ALLTAMH,0.0,134.4876619666808
ALLTN,0.0,134.4876619666803
ALLTNt2rpp,-118.66558408824434,0.0
ALLTNtex,-118.66558408824392,0.0
ALLULPE,0.0,0.0
ALLabcpp,0.0,0.0
ALLtex,0.0,0.0
ALPATE160pp,0.0,0.0
ALPATG160pp,0.0,0.0
ALR2,0.0,1000.0
ALR4x,0.0,1000.0
ALTRH,0.0,0.0
AM3PA,0.0,0.0
AM4PA,0.0,0.0
AM4PCP,0.0,0.0
AMALT1,0.0,0.0
AMALT2,0.0,0.0
AMALT3,0.0,0.0
AMALT4,0.0,0.0
AMANAPEr,0.0,0.0
AMANK,0.0,0.0
AMAOTr,1e-06,1e-06
AMMQLT8,0.0001115,0.002759083121905289
AMPMS2,0.0001115,0.0027590831219052835
AMPN,0.0,1000.0
AMPTASECG,0.0,496.6791650833518
AMPTASEPG,0.0,0.0
AMPtex,0.0,0.0
ANHGMtex,-34.51914614972116,0.0
ANHMK,0.0,155.15159119231942
ANPRT,0.027617,70.25622468391747
ANS,0.027617,70.25622468391747
AOBUTDs,0.0,865.9586044048331
AOXSr2,1e-06,1e-06
AP4AH,0.0,993.3583301666945
AP4AS,0.0,993.3583301667131
AP5AH,0.0,0.0
APCS,0.0,0.0
APG3PAT120,0.0,0.0
APG3PAT140,0.0,0.0
APG3PAT141,0.0,0.0
APG3PAT160,0.0,0.7504087463079755
APG3PAT161,0.0,0.583663619698476
APG3PAT180,0.0,0.0
APG3PAT181,0.0,0.3008142957079969
APH120,0.0,993.3583301667051
APH140,0.0,993.3583301666854
APH141,0.0,993.358330166699
APH160,0.0,993.3583301667028
APH161,0.0,993.3583301666971
APH180,0.0,993.3583301667179
APH181,0.0,993.358330166715
APPLDHr,0.0,0.0
APRAUR,0.00022299999999997322,0.00551816624381058
ARAI,0.0,0.0
ARBTNR1,0.0,500.0
ARBTNR2,0.0,500.0
ARBTNR3,0.0,500.0
ARBTNabcpp,0.0,1000.0
ARBTNexs,0.0,1000.0
ARBTNtex,0.0,1000.0
ARBTNtonex,0.0,1000.0
ARBTNtpp,0.0,1000.0
ARBTptspp,0.0,0.0
ARBTtex,0.0,0.0
ARBabcpp,0.0,1000.0
ARBt2rpp,-1000.0,1000.0
ARBt3ipp,0.0,1000.0
ARBtex,0.0,0.0
ARGAGMt7pp,-203.55510563336557,94.94886455509211
ARGDC,0.0,203.55510563336395
ARGDCpp,0.0,203.55510563335363
ARGORNt7pp,0.0,1000.0
ARGSL,0.14370999999948708,252.2750491875299
ARGSS,0.14370999999948708,252.27504918752732
ARGTRS,0.0,0.0
ARGabcpp,0.0,1000.0
ARGt3pp,0.0,1000.0
ARGtex,-94.54823643460574,0.0
ASAD,-505.06380925001326,-0.25866499999765846
ASCBPL,0.0,0.0
ASCBptspp,0.0,0.0
ASCBtex,0.0,0.0
ASNN,0.0,993.3583301667001
ASNNpp,0.0,789.1465364643502
ASNS1,0.0,662.316964111129
ASNS2,0.0,993.4754461667053
ASNTRS,0.0,0.0
ASNabcpp,0.0,1000.0
ASNt2rpp,-1000.0,0.0
ASNtex,-188.3019498739647,0.0
ASO3t8pp,0.0,0.0
ASO3tex,0.0,0.0
ASP1DC,0.000288000000000288,0.007126600350747072
ASPCT,0.16016199999978004,181.06667495678676
ASPK,0.25866499999874576,505.06380925001326
ASPO3,0.0,0.0281970871516689
ASPO4,0.0,0.028197087151668843
ASPO5,0.0,0.028197087254511644
ASPO6,0.0,0.02819708715166885
ASPT,0.0,998.8391915000047
ASPTA,-1000.0,-1.1608084999970862
ASPTRS,0.0,0.0
ASPabcpp,0.0,1000.0
ASPt2_2pp,0.0,1000.0
ASPt2_3pp,0.0,1000.0
ASPt2pp,0.0,1000.0
ASPt2rpp,-1000.0,789.1465364643317
ASPtex,-246.2410113736558,0.0
ASR,0.0,0.0
AST,0.0,252.1213356875175
ATHRDHr,-1000.0,0.0
ATPHs,0.0,504.24267137504177
ATPM,0.0,1000.0
ATPPRT,0.04602799999997842,87.3301546928633
ATPS4rpp,-986.872685333402,1000.0
BALAt2pp,0.0,0.0
